"act-open-camp-action","Acampar"
"act-report-action","Diario de bitácora"
"act-returnhome-action","¡Terminar la expedición!"
"act-showStats-action","Ver mapa"
"act-stopRest-action","Suspender el descanso"
"act-stopWait-action","Suspender la espera"
"act-travel-action","¡Viajar!"
"anm-camel-title","Camello"
"anm-camel","Un terco camello. Puede cargar muchos paquetes."
"anm-chasmosaurus-title","Chasmosaurus"
"anm-chasmosaurus","Un dinosaurio herbívoro, grande y lento."
"anm-dog-hunting-title","Perro de caza"
"anm-dog-hunting","El mejor amigo del hombre."
"anm-dog-husky-title","Husky"
"anm-dog-luis-name","Luis"
"anm-dog-luis-title","Perro rastreador"
"anm-dog-luis","Un pequeño pero ingenioso perro. El leal compañero de cuatro patas de Tim Timster, el intrépido periodista."
"anm-dog-pug-title","Pug"
"anm-dog-pug","El mejor amigo de Kjellberg y su terapeuta secreto. Le gusta la poesía y el twerking."
"anm-donkey-title","Asno"
"anm-donkey","Los asnos pueden llevar varios paquetes."
"anm-elephant-title","Elefante"
"anm-gorilla-title","Gorila"
"anm-gorilla","Un gorila apenas domado. Un animal salvaje que si no fuese por las cadenas que lleva en el cuello o bien huiría o bien nos atacaría al momento."
"anm-hyena-title","Hiena"
"anm-hyena","Una hiena apenas domada. Un animal salvaje que si no fuese por las cadenas que lleva en el cuello o bien huiría o bien nos atacaría al momento."
"anm-parasaurolophus-title","Parasaurolophus"
"anm-parasaurolophus","Un dinosaurio herbívoro de carácter tranquilo y amistoso que es famoso por su larga cresta craneal."
"anm-raptor-title","Velociraptor"
"anm-raptor","Un dinosaurio carnívoro muy inteligente pero altamente agresivo."
"anm-tiger-battle-title","Tigre de batalla"
"anm-tiger-battle","Un tigre de batalla apenas domado. Un animal salvaje que si no fuese por las cadenas que le sujetan el cuello o bien huiría o nos atacaría al momento."
"anm-tiger-title","Tigre"
"anm-tiger-white-title","Tigre blanco"
"anm-sabertooth-title","Tigre dientes de sable"
"anm-tiger-white","Un tigre blanco apenas domado. Un animal salvaje que si no fuese por las cadenas que lleva en el cuello o bien huiría o bien nos atacaría al momento."
"anm-tiger","Un tigre apenas domado. Un animal salvaje que si no fuese por las cadenas que lleva en el cuello o bien huiría o bien nos atacaría al momento."
"anm-tortoise-title","Tortuga gigante"
"anm-tortoise","Una tortuga realmente enorme. Puede transportar muchos paquetes."
"anm-waterBuffalo-title","Búfalo de agua"
"anm-waterBuffalo","Un búfalo de agua. Puede cargar con varios paquetes."
"attack-loki-name-1","Haz estable de Loki"
"attack-loki-name-2","Haz defensivo de Loki"
"attack-loki-name","Haz alternativo de Loki"
"attack-name-10","Estocada"
"attack-name-11","Salto oportuno"
"attack-name-12","Flanqueo"
"attack-name-13","Defensa"
"attack-name-14","Defensa firme"
"attack-name-15","Máxima defensa"
"attack-name-16","Posición estable"
"attack-name-17","Ventaja táctica"
"attack-name-18","Evasión"
"attack-name-19","Maniobra defensiva"
"attack-name-1","Ataque doble"
"attack-name-20","Táctica espléndida"
"attack-name-21","Observación"
"attack-name-22","En guardia"
"attack-name-23","Finta"
"attack-name-24","Disparo rápido"
"attack-name-26","Salva de escopeta"
"attack-name-27","Descarga de escopeta"
"attack-name-28","En el punto de mira"
"attack-name-29","Disparo estable"
"attack-name-2","Ataque triple"
"attack-name-30","Parada en seco"
"attack-name-31","Lluvia de balas"
"attack-name-32","Tiro certero"
"attack-name-33","Disparo apuntado"
"attack-name-34","Disparo meditado"
"attack-name-35","Tiro de gracia"
"attack-name-36","Latigazo"
"attack-name-37","Latigazo negrero"
"attack-name-38","Latigazo despellejador"
"attack-name-39","Rito de la curación"
"attack-name-3","Contraataque"
"attack-name-40","Rito unitario"
"attack-name-41","Maldición venenosa"
"attack-name-42","Haz de corriente alterna"
"attack-name-43","Haz continuo"
"attack-name-44","Haz defensivo"
"attack-name-45","Sacudida rápida"
"attack-name-46","Ataque con lanza"
"attack-name-47","Lanzamiento de lanza"
"attack-name-48","Bloqueo con lanza"
"attack-name-49","Lanza de poder"
"attack-name-4","Contraataque certero"
"attack-name-50","Detonación de dinamita"
"attack-name-51","Detonación precisa"
"attack-name-52","Detonación planeada"
"attack-name-53","Zarpazo"
"attack-name-54","Zarpazo vigoroso"
"attack-name-55","Zarpazo encarnizado"
"attack-name-56","Mordisco"
"attack-name-57","Puñetazo"
"attack-name-58","Pisotón"
"attack-name-59","Picotazo"
"attack-name-5","Contraataque defensivo"
"attack-name-60","Punzada de ave"
"attack-name-61","Coletazo"
"attack-name-62","Coz"
"attack-name-63","Embestida"
"attack-name-64","Cornada"
"attack-name-65","Caparazón"
"attack-name-66","Mordedura de araña"
"attack-name-67","Piernas lacerantes"
"attack-name-68","Latigazo tentacular"
"attack-name-69","Latigazo lacerante"
"attack-name-6","Contraataque mortal"
"attack-name-70","Punzada ponzoñosa"
"attack-name-71","Veneno"
"attack-name-72","Sanguijuela"
"attack-name-7","Cabezazo"
"attack-name-8","Ataque certero"
"attack-name-9","Patada"
"attack-name","Ataque"
"attack-name-taunt","Burla"
"auction","[Conozco a un coleccionista ruso al que le encantará esto.|Será fácil venderlo.|Seguro que este objeto alcanzará un buen precio.|Una estimable incorporación para mi colección privada.|Siga trayendo más de estos y puede dar por hecho que no tardará en enriquecerse.|¡Magnífico!|Me alegra pagar si es por una pieza de esta calidad.|Un buen precio por una buena pieza.|Oh, sí, sí.|Seguro que el museo puede prescindir de esto.|Su cuenta corriente se lo agradece.|Tal vez esto sea lo que ha estado buscando, después de todo.|El dinero hace girar el mundo.|Al final ha valido la pena.|Y por esto me gusta mi trabajo.|¡Vendido!|Vale cada penique.|Usted es el que consigue que mi trabajo sea tan satisfactorio.|Reciba mis elogios por su hallazgo.|Sin duda tiene usted ojo para las cosas de valor.|¿Ha encontrado algo nuevo?|Usted y yo estamos en sintonía.|No hay quien le gane negociando.|¡Hurra!|Por la Reina y la Patria.|Dios salve a la Reina.|He aquí la prueba de que la expedición ha merecido la pena.|Precioso.|Me pregunto a quién habrá desplumado para conseguir esto.|Hay que reconocer que no le faltan recursos.|No deje de venir.|Esta venta es la mejor forma de dejar un legado.|Gracias a Dios.|Me ayudará a pagar las deudas.|Usted me los trae, yo le pago.|¿Tiene más de dónde ha venido este?|Siga haciéndolo como hasta ahora.|Todo objeto tiene su valor.|Glorioso.|Mis clientes comprarían cualquier cosa.|Me alegro de que me haya traído esto, y de que haya conseguido sobrevivir, claro.|El riesgo tiene su recompensa.]"
"barter-cancel","Cancelar"
"barter-close","Cerrar"
"barter-deal","Trato hecho"
"barter-drop","Soltar"
"barter-escape","¡Escapar!"
"barter-loot","Coger los objetos"
"barter-nodeal","No hay trato"
"barter-party","Tu inventario"
"barter-standing","Aceptación +$val"
"barter-takeall","Cogerlo todo"
"barter-their","Su inventario"
"base-continue","Continuar"
"base-day","Día"
"base-difficulty","Modo de dificultad"
"base-expedition","Expedición"
"base-explore","Explorar"
"base-fame","Prestigio"
"base-funds","Fondos"
"base-level","Rango"
"base-levelup","Subir rango para ganar este talento."
"base-nodice","No hay dados apropiados"
"base-posPunch","Hacer clic en el área"
"base-resting","Descansando"
"base-return","Volver"
"base-sanity-travel","Coste base de cordura para el viaje"
"base-sanity","Cordura"
"base-saveexit","Guardar y salir"
"base-standing","Aceptación"
"base-trekcount","Miembros de la expedición"
"base-waiting","Esperando"
"base-exploring","Explorando"
"base-xp","Puntos de exploración"
"base-yourdice","Tu dado"
"base-more","Más"
"base-ok","Bien"
"base-next","Siguiente"
"base-use","Usar"
"base-inv-tab","Página siguiente"
"base-trash","Descartar"
"base-wait","Esperar"
"base-toggle","Alternar"
"base-start","Comenzar"
"bio-drylands-jungle-name","Jungla baldía"
"bio-drylands-mountains-name","Montaña yerma"
"bio-drylands-pits-name","Yermo erosionado"
"bio-drylands-stoneForest-name","Bosque de piedra baldío"
"bio-elephantGraveyard-name","Humedal"
"bio-grasslands-generic-name","Pradera"
"bio-grasslands-jungle-name","Jungla exuberante"
"bio-grasslands-lakes-name","Lago fértil"
"bio-grasslands-mountains-name","Campiña montañosa"
"bio-grasslands-pits-name","Campiña erosionada"
"bio-grasslands-swamps-name","Humedal"
"bio-grasslands-waterMountains-name","Montañas lluviosas"
"bio-outside-jungle-name","Jungla"
"bio-outside-mountains-name","Montaña"
"bio-outside-pits-grass-name","Pozo"
"bio-outside-sea-arctic-name","Mar glacial"
"bio-outside-sea-name","Mar"
"bio-outside-void-name","La nada"
"bio-warped-corrupted-name","Paraje corrupto"
"bio-warped-prehistoric-name","Tierras prehistóricas"
"bio-waterTemple-name","Praderas"
"bio-whiteTiger-name","Jungla exuberante"
"buf-bleeding-normal-title","Sangrado"
"buf-bleeding-normal","Pierde 2 puntos de salud cada turno."
"buf-bleeding-strong-title","Sangrado intenso"
"buf-bleeding-strong","Pierde 3 puntos de salud cada turno."
"buf-burning-title","En llamas"
"buf-poison-title","Envenenado"
"buf-poison","Pierde 1 punto de salud cada turno."
"buf-stun-2-title","2x Aturdido"
"buf-stun-title","Aturdido"
"buf-stun","Incapaz de atacar."
"buf-taunt-title","Provocación"
"buf-taunt","Obliga al enemigo a atacar al objetivo."
"ch-buffs","Ventajas"
"ch-capacity","Capacidad"
"ch-dice","Dados"
"ch-dismiss","Expulsar de la expedición"
"ch-dismount","Desmontar"
"ch-mount","Montar"
"ch-promote","Ascender"
"ch-toughness","Resistencia"
"cl-alcohol","[¡Ahhhhh!|Un buen reconstituyente este whisky.|Es de marca.|¡Wooohoo!|¡Salud!|¡Que aproveche!|¡Más alcohol!|Perfecto para el ágape.|Vamos a tomarnos un respiro.|El perfecto ingrediente para una velada.|Cabalguemos de nuevo.|Puedo hacerlo, vamos.|¡Fiesta!|Vaya, es de los fuertes.|De un bouquet exquisito.|¡Mañana lo lamentaremos!|Tal vez debiéramos considerar el contratar a un destilador para la próxima expedición.|Arriba, abajo, al centro y...|¡Venga esa copa!|*Hic*]"
"cl-angry-1","[¡No puede hacer eso!|¡Debe de estar bromeando!|¡Reconsidérelo, por piedad!|¡No, por caridad!|¡Se lo ruego!]"
"cl-angry-2","[¡Es inadmisible!|¡De ningún modo!|¡No puede hacer eso!|¿Acaso se ha vuelto loco?|¡No pienso tolerar esto!]"
"cl-angry-3","[No sé por qué no me sorprende.|¡Otra chifladura!|¿Cuándo se tornó usted en un monstruo?|Esta expedición me está martirizando.|¡Sin duda algún día se arrepentirá!|¡Algún día alguien le juzgará por sus deleznables actos!|¡Estamos malditos!|¡Irá al Averno por esto!]"
"cl-angry-compensation-1","¡Es su última oportunidad!"
"cl-angry-compensation","¡Exijo una compensación!"
"cl-angry-superstitious","[¡Ahora sí que estamos malditos! ¡Y todo gracias a usted!|¡Usted trae nuestra perdición!|¡Pagaremos por nuestros pecados|¡Estaremos malditos!|¡No puede hacer esto! ¡Estamos malditos ahora!!|¡Conseguirá que nos maten!]"
"cl-angry","[¡Esto es inaceptable!|¡No voy a aceptar esto!|¡Esto carece de toda clase!|Qué comportamiento tan impropio.|Qué poco honorable es esto.|¡Majaderías!|¡Esto no es de ningún modo aceptable!|¡No!]"
"cl-angryReturn","[Acepto sus disculpas.|Ya se ha sosegado mi ira hacia usted.|Tan sólo necesito un tiempo para estar a solas.|Tras meditarlo un poco, no me parece que sea usted tan ruín como me parecía antes.]"
"cl-apply-acrophobia","[La humanidad no está hecha para surcar los cielos.|Deberíamos dejar los cielos a las aves.]"
"cl-apply-bipolar","[Siento una mezcla de felicidad y tristeza.|Me turba la confusión.|No sé cómo sentirme.|Nunca me había sentido con tanta energía.|Todo es tan emocionante...|Esta situación me supera.]"
"cl-apply-claustrophobic","[¡No puedo respirar!|No me encuentro muy bien.|¡Necesito aire fresco!]"
"cl-apply-lepidopterophobia","[Odio las mariposas.|¿Ha visto una mariposa?|Las mariposas son repugnantes.|¿Sabía usted que las mariposas son carroñeras?]"
"cl-apply-paranoid","[¿Ha visto eso?|No estamos solos...|¡Chisss! Silencio… ¿ha oído eso?|¡No le creo EN ABSOLUTO!|¡Mantenga las distancias!|¡Sé lo que se propone!]"
"cl-apply-pyromaniac","[¿No crees que hace un poco de frío aquí?|¿Qué tal si lo prendemos todo en fuego?|¿Aún conservamos alguna antorcha?|Podríamos hacer una pequeña fogata.]"
"cl-apply-superstitious","[Los dioses primigenios rondan por estos parajes...|Hemos despertado algo antediluviano.|Alguien o… algo nos juzgará por nuestros actos.|¡Hemos enojado a los espíritus!]"
"cl-beastMaster-recruit-1","[¿Realmente cree que una bestia salvaje podrá sernos de utilidad en esto?|¡Se volverá contra nosotros a las primeras de cambio!|Si realmente cree que voy a fiarle mi vida a un animal se va a llevar un chasco.|Tratará de devorarnos, de eso no me cabe ninguna duda.]"
"cl-beastMaster-recruit-2","Tan solo usted [creería que añadir un animal salvaje a nuestra expedición es una buena idea.|consideraría a una feral criatura como uno de los nuestros.|creería que aceptar a un animal entre nosotros es una idea cuerda.|confiaría más en un animal que en un ser humano.]"
"cl-beastMaster-recruit-3","Está [pidiendo demasiado por esos animales.|exigiendo un precio ridículamente alto por esa mercancía.|exagerando el valor de esa bestia.|intentando con nosotros ese nuevo timo de la estampita.|tan majara como las bestias con las que trafica.]"
"cl-beastMaster-recruit-4","[¡Ya tenemos suficiente con las bestias salvajes a las que nos enfrentaremos!|Como si el riesgo de toparnos con animales salvajes no fuera suficiente, por Dios.|¿Quién dijo que estos animales no eran peligrosos?|Como si la agreste naturaleza no fuera suficiente salvaje.|Tan sólo puedo concebir un escenario en el que, reclamando al final nuestro dorado premio, somos acometidos por nuestro presunto amigo animal.]"
"cl-beastMaster-recruit-5","Gracias a Dios por mí. En serio."
"cl-beastMaster-recruit","[Una de estas bestias sería de gran utilidad en combate.|Un animal como este podría marcar la diferencia en un lance.|Los primitivos instintos de un animal como este podrían serles ventajosos a la expedición.|Me congratularía el poder combatir junto a uno de esos majestuosos animales.]"
"cl-camp-fail","[Me temo que no podemos acampar aquí.|Tendremos que buscar otro emplazamiento.|¡Imposible!|Este lugar no es susceptible de ser utilizado para acampar.|¡Acampar aquí es un disparate!|Aquí no va a ser posible.]"
"cl-camp-success","[Este lugar es perfecto para acampar.|¡Nuestro nuevo hogar!|Un buen lugar para instalarse.|No debemos subestimar la importancia de un buen terreno para acampar.|Un emplazamiento idóneo.|Este es el sitio correcto para acampar.|Este terreno es el ideal para vivaquear.|Yo no lo hubiera elegido mejor.]"
"cl-cave-approach-1","[No me gusta el aspecto de este lugar.|¡No pienso adentrarme ahí!|Odio las cavernas.|Si quiere que cunda el pánico hágame entrar...|Preferiría no tener que adentrarme en esa trampa mortal.]"
"cl-cave-approach-2","[Esta cueva es algo más que una mera apertura en la montaña.|Sea lo que sea lo que yazca ahí adentro, los espíritus nos guiarán.|Puedo sentir una fuerte presencia yaciendo en el interior.|Esta caverna está repleta de malos espíritus.]"
"cl-cave-approach-3","[No me gustan las cuevas.|Otra cueva no.|¿Porqué seguimos arrastrándonos por oscuras grutas?|Aborrezco las cavernas.|Apuesto a que pasamos por alto el abastecernos de antorchas.|Y ahora querrá que nos arrastremos por ahí, ¿verdad?|Recelo de las antorchas, son demasiado impredecibles.|¿Acaso tengo pinta de cavernícola?|¿Realmente es necesario adentrarse en su interior?]"
"cl-cave-approach-4","[¡Vamos a explorar esa cueva!|¡No puedo esperar a ver qué es lo que nos aguarda en sus profundidades!|¡Una aventura cavernícola!|¡Adoro las cuevas!|¡Será una gran aventura!|¡Que todo el mundo se prepare para explorar esta gruta!|¡Adelante, adentrémonos!|¡Vamos a contrastar la teoría platónica!|¡Adelante con los faroles!]"
"cl-cave-approach-5","[Conforme, adentrémonos. A buen seguro encontraremos riquezas.|Hay oro ahí dentro, puedo olerlo desde aquí.|Ocho de cada diez cuevas contienen algún tipo de tesoro.]"
"cl-cave-approach","[De acuerdo, deberíamos averiguar lo que hay dentro.|¿Llevamos suficientes antorchas?|Ya que estamos aquí podríamos mirar lo que hay ahí dentro.|Vamos a explorar la cueva.|Esto puede ser bueno. O malo.]"
"cl-cave-sendIn-1","[Pronto estaré de vuelta.|Veamos qué hay ahí.|Sí, señor.|No hay problema.]"
"cl-cave-sendIn","[¡No puede hacerme esto!|¡Por favor, no lo haga!|¡Es una locura!|¡De ningún modo!|¡Conseguirá que me mate!|¡No regresaré jamás!]"
"cl-celebration-audience-10","[¡Cásese conmigo!|¡Qué hermosura!|¡Le amo!|¡Damas y caballeros trabajando codo con codo!]"
"cl-celebration-audience-11","[¡Ese búfalo es enorme!|¡Así que los búfalos son así!|¡Miren el tamaño de ese búfalo!|¿Cuál es el nombre de ese robusto búfalo?]"
"cl-celebration-audience-1","[¡Miren a ese|¡Que me aspen si no es un|¡Ahí tienen a un] [adorable|devoto|entregado|leal] asno!"
"cl-celebration-audience-2","[¡Eso si es un cánido leal!|¡Desearía poseer un perro como ese!|¡Ese chucho merece su propia medalla!]"
"cl-celebration-audience-3","[¡Hasta aquí llega el hedor a alcohol!|¿Tendrían a bien compartir ese whisky?|¿Eso que llevan es una botella de whisky?]"
"cl-celebration-audience-4","[¡Qué dama!|Una mujer, ¿en serio?|¡Deje las aventuras a los hombres!|¿Acaso me engañan mis ojos? ¿Una mujer?|¡Vuelva a la cocina!|Los tiempos están cambiando|Bien, eso es una sorpresa agradable para el sexo femenino.|Ella es gloriosa.|¡Ella debería conocer su lugar!|Los tiempos están cambiando para mejor, ciertamente.|Nada mal, para una mujer.|¡Ella es un modelo a seguir!]"
"cl-celebration-audience-5","[¡Un salvaje!|¡Qué incivilizado!|¿Por qué traerlo acá?|¡Un bruto!|¿Puede hablar?]"
"cl-celebration-audience-6","[¿Cómo es que esa cosa está siquiera viva?|¡No me gusta esa cosa!|¡El horror!|¿Qué es eso?|¿Puede hablar?|¡Tengo miedo!|¡Esa cosa pertenece a un zoológico!|¡Qué impía es esa cosa!]"
"cl-celebration-audience-7","[¡¿Nadie más?!|¿Dónde están los demás?|¿Acaso ha alcanzado el triunfo explorando a solas?|Uno no puede evitar preguntarse qué ha pasado con el resto de la expedición...|Tiene que haber sido una expedición muy solitaria.|¿El resto de la expedición que partió con usted ha perecido?|¿Sólo ha regresado un miembro?]"
"cl-celebration-audience-8","[¡El Señor de las bestias!|Deben de gustarle mucho los animales.|Prefiere la compañía de bestias a la de otras personas.|Con toda probabilidad será capaz de comunicarse con los animales.]"
"cl-celebration-audience-9","[¿A qué obedece tanto militar?|Debe apreciar la camaradería propia de los militares.|¿Es que vuelven de una guerra?]"
"cl-celebration-audience","¡[Bravo|Hurra|Ojalá yo fuera como usted|Es inspirador|Fantástico|Espléndido|Qué heroicidad|Maravilloso|Dejénme ver|Dios salve a la Reina|Por el Imperio|Por la Nación y la Reina|Increíble|Exquisito|Qué día|Valientes|Qué delicia|Extraordinario]!"
"cl-celebration-party-1","[¡Esta celebración bien merece un whisky!|*HIP*|¡A su salud!|¡Vamos a tomar un whisky!]"
"cl-celebration-party-2","[¡Mi deber es meramente hacer la obra de Dios!|¡Tan sólo divulgo la palabra del Señor!|¡Yo les bendigo!|¡Tan sólo quiero ser de utilidad!]"
"cl-celebration-party-3","[Lo que sea.|Como si me importase.|Espero que esto les aproveche.|¿Se siente como un héroe?]"
"cl-celebration-party-4","[¿Por qué me está mirando toda esa gente?|Esto no me da ninguna seguridad.|¿Todo esto es por mí?|Voy a tener que acostumbrarme a esto.|Hay demasiada gente.]"
"cl-celebration-party-5","[Gente civilizada, al fin.|Que todo el mundo mantenga la calma, he vuelto.|Todo parece diferente desde la última vez.|Me alegro de haber vuelto.]"
"cl-celebration-party","[¡Gracias a ustedes!|¡Estoy sobrecogido!|¡Qué amable de su parte!|¡Gracias!|Oh, ¡esto es sencillamente magnífico!|¡Qué estupendo!|¡Esto es maravilloso!]"
"cl-cocaLeaves-crowley","La felicidad reside en uno mismo, y el modo de aflorarla pasa por las hojas de coca."
"cl-cocaLeaves","[¡Estimulante, ciertamente!|Todo es tan colorido.|Eso ayudará, le agradezco|Eso es sabroso, y me llena de entusiasmo.|¡Me estoy sintiendo revitalizado!|Sigamos, ¡en marcha!|¡Es increíble lo que hacen estas hojas!|Ya no estoy cansado.|¡Estoy despierto ahora!]"
"cl-confirm-explorer-female","[Sí, señora|De acuerdo, señora]."
"cl-confirm-explorer-male","[Sí, señor.|Conforme, caballero.]"
"cl-cook-meat-fail","[¡Oh oh!|No, esto no debería haber salido así.|Cáspita, tal vez no debería comérselo.|Terrible, absolutamente terrible.|Es peor de lo que parece.]"
"cl-cook-meat","[Eh voilà!|Bon appétit.|S'il vous plaît.|Avec plaisir.|Disfrute.|Que aproveche.]"
"cl-cultist-injureSelf","[Estoy bien, pierda cuidado.|Todo saldrá bien.|Pronto acabará.|Tan sólo me estoy dibujando unas escaras con esta navaja, no se preocupe.|Estoy listo para la transformación.|Mi cuerpo es tan sólo un recipiente para algo mucho mayor.]"
"cl-deadlyPlace-1","[¿Realmente considera que visitar este lugar es una buena idea?|¡Claro! ¿Por qué no permanecer aquí y morir de alguna forma obscena?|Sólo usted podría considerar que permanecer aquí es una buena idea.|¡Y ya que estamos podríamos darnos un chapuzón en esa charca infestada de cocodrilos!|Da la impresión de que quiera que nos maten.|No puede ir en serio. Hay que abandonar este lugar sin demora.]"
"cl-deadlyPlace-2","[Siento muchos espíritus inquietos por aquí.|El aire está henchido de muerte.|Percibo la muerte muy cerca.|La muerte nos acecha.]"
"cl-deadlyPlace-3","Cojamos los tesoros y escurramos el bulto."
"cl-deadlyPlace-4","[Puede parecer peligroso, pero estaremos bien aquí.|Permanezcan cerca de mí, nos protegeré.|Si mantenemos un perfil bajo, nada puede salir mal.]"
"cl-deadlyPlace-5","[Que el buen Dios tenga piedad de nuestras almas.|Que Dios nos ampare en este lugar abandonado por Él.]"
