"attack-name-70","Piqûre empoisonnée"
"attack-name-71","Empoisonnement"
"attack-name-72","Sangsue"
"attack-name-7","Coup de boule"
"attack-name-8","Attaque précise"
"attack-name-9","Coup de pied"
"attack-name","Attaque"
"attack-name-taunt","Railler"
"auction","[Je connais un collectionneur russe qui serait ravi d'en avoir.|Je pourrais le vendre très facilement.|Je pourrais en tirer un bon prix.|Une pièce parfaite pour une collection privée.|Continuez comme ça et vous serez bientôt très riche.|Magnifique !|Je serais heureux de payer n'importe quel prix pour une pièce de cette qualité.|Une belle pièce pour un beau prix.|Oh oui ! oui !|Le musée voudra se l'approprier.|Ça en vaut la peine.|Tous mes compliments pour cette découverte.|Vous avez l'œil pour ce qui a de la valeur.|Vous en avez encore beaucoup comme ça ?|Hourra !|Pour la Reine et la Patrie !|Que Dieu garde la Reine !|Ça prouve que l'expédition en valait la peine.|Vous êtes vraiment plein de ressources.|Ça vous aidera à payer vos dettes.|Mais d'où provient tout ça ?|Mes clients en raffolent.|Je suis content que vous ayez survécu pour nous apporter tout ça.|Votre récompense pour tous les risques encourus.]"
"barter-cancel","Annuler"
"barter-close","Fermer"
"barter-deal","Faire affaire"
"barter-drop","Jeter"
"barter-escape","Fuir !"
"barter-loot","Prendre les objets"
"barter-nodeal","Pas d'accord"
"barter-party","Votre inventaire"
"barter-standing","Réputation +$val"
"barter-takeall","Tout prendre"
"barter-their","Son inventaire"
"base-continue","Continuer"
"base-day","Jour"
"base-difficulty","Mode de difficulté"
"base-expedition","Expédition"
"base-explore","Explorer"
"base-fame","Renommée"
"base-funds","Argent"
"base-level","Niveau"
"base-levelup","Niv. Sup. pour obtenir ce trait."
"base-nodice","Pas de dés appropriés"
"base-posPunch","Cliquez sur la zone"
"base-resting","Repos"
"base-return","Retour"
"base-sanity-travel","Coût de base d'un déplacement"
"base-sanity","Santé mentale"
"base-saveexit","Sauveg. & Quitter"
"base-standing","Réputation "
"base-trekcount","Taille de l'expédition"
"base-waiting","Attendre"
"base-exploring","Explorer"
"base-xp","Points d'exploration "
"base-yourdice","Vos dés"
"base-more","Plus"
"base-ok","OK"
"base-next","Suivant"
"base-use","Utiliser"
"base-inv-tab","Page suivante"
"base-trash","Défausser"
"base-wait","Attendez"
"base-toggle","Basculer"
"base-start","Commencer"
"bio-drylands-jungle-name","Jungle de la terre aride"
"bio-drylands-mountains-name","Zones arides montagneuses"
"bio-drylands-pits-name","Terres arides érodées"
"bio-drylands-stoneForest-name","Forêts des pierres arides"
"bio-elephantGraveyard-name","Prairies marécageuses"
"bio-grasslands-generic-name","Prairies"
"bio-grasslands-jungle-name","Savane"
"bio-grasslands-lakes-name","Lacs des prairies"
"bio-grasslands-mountains-name","Prairies montagneuses"
"bio-grasslands-pits-name","Prairies érodées"
"bio-grasslands-swamps-name","Marais des prairies"
"bio-grasslands-waterMountains-name","Prairies humides montagneuses"
"bio-outside-jungle-name","Jungle"
"bio-outside-mountains-name","Montagnes"
"bio-outside-pits-grass-name","Crevasses"
"bio-outside-sea-arctic-name","Mer Arctique"
"bio-outside-sea-name","Mer"
"bio-outside-void-name","Le néant"
"bio-warped-corrupted-name","Terres corrompues"
"bio-warped-prehistoric-name","Terres préhistoriques"
"bio-waterTemple-name","Prairies"
"bio-whiteTiger-name","Savane"
"buf-bleeding-normal-title","Saignement"
"buf-bleeding-normal","Perd 2 PV à chaque tour."
"buf-bleeding-strong-title","Hémorragie"
"buf-bleeding-strong","Perd 3 PV à chaque tour."
"buf-burning-title","{Brulé|Brulée}"
"buf-poison-title","{Empoisonné|Empoisonnée}"
"buf-poison","Perd 1 PV à chaque tour."
"buf-stun-2-title","2x {Étourdi|Étourdie}"
"buf-stun-title","{Étourdi|Étourdie}"
"buf-stun","Dans l'impossibilité d'attaquer."
"buf-taunt-title","Provoquer"
"buf-taunt","Force un ennemi à attaquer une cible spécifique."
"ch-buffs","Effet"
"ch-capacity","Charge"
"ch-dice","Dés"
"ch-dismiss","Congédier de votre expédition"
"ch-dismount","Mettre pied à terre"
"ch-mount","Monter"
"ch-promote","Promouvoir"
"ch-toughness","Robustesse"
"cl-alcohol","[Ahhhhh !|Un bon vieux whisky !|Une bonne année !|Wooohoo !|À votre santé !|À la vôtre !|Encore une gorgée !|Pas besoin d'excuses pour faire la fête !|Aujourd'hui, faisons la fête !|La boisson idéale pour festoyer !|Trinquons !|Dommage qu'il n'y ait pas un brasseur dans notre expédition.|Cul sec !|Ça se laisse boire.|Hic !]"
"cl-angry-1","[Vous ne pouvez pas faire ça !|Vous plaisantez, n'est-ce pas ?|Pourriez-vous reconsidérer votre décision ?|Je vous en prie, ne faites pas ça !|Je vous en supplie !]"
"cl-angry-2","[C'est scandaleux !|Il n'en est pas question !|Vous ne pouvez pas faire ça !|Avez-vous perdu la tête ?|Je n'accepterai jamais ça !]"
"cl-angry-3","[Ça ne m'étonne pas de vous !|Vous êtes toujours aussi barjot !|Depuis quand êtes-vous {devenu|devenue} un tel monstre ?|Vous le regretterez un jour ou l'autre !|Quelqu'un vous jugera pour ça !|Nous sommes tous condamnés !|Vous irez en enfer pour ça !]"
"cl-angry-compensation-1","Ceci est votre dernière chance !"
"cl-angry-compensation","Je mérite une compensation !"
"cl-angry-superstitious","[Et voilà ! Maintenant nous sommes tous maudits à cause de vous !|Vous nous avez apporté la malédiction !|Nous paierons cher vos péchés !|Nous serons damnés !|Vous n'auriez pas dû faire ça ! Maintenant nous sommes maudits !|Vous allez tous nous tuer !]"
"cl-angry","[C'est tout simplement inacceptable !|Je ne veux pas en subir les conséquences !|Votre comportement est inadmissible !|Quelque chose ne tourne pas rond chez vous !|Non ! Pas ça !]"
"cl-angryReturn","[Je vous pardonne.|Je ne suis plus en colère.|J'ai juste besoin d'un peu de temps pour réfléchir à tout ça.|Après avoir bien réfléchi, j'en suis arrivé à la conclusion que vous n'étiez pas une si mauvaise personne.]"
"cl-apply-acrophobia","[L'homme n'est pas fait pour vivre dans des lieux élevés.|Nous devrions laisser le ciel aux oiseaux.]"
"cl-apply-bipolar","[Je me sens à la fois euphorique et si triste.|Tout cela me semble confus.|Je ne sais pas quoi en penser.|Tout est si intense.|C'est trop pour moi.]"
"cl-apply-claustrophobic","[Je ne peux pas respirer ici !|Je ne me sens pas bien.|J'ai besoin d'air frais !]"
"cl-apply-lepidopterophobia","[Je déteste les papillons.|Avez-vous aperçu un papillon ?|Les papillons sont répugnants.|Saviez-vous que les papillons sont des charognards ?]"
"cl-apply-paranoid","[Avez-vous vu ça !?|Nous ne sommes pas seuls...|Chut, silence. Avez-vous entendu ce bruit ?|Je ne fais confiance à aucun d'entre vous !|Tenez-vous éloignés de moi !|Je sais ce que vous êtes tous !]"
"cl-apply-pyromaniac","[Ne pensez-vous pas qu'il fait un peu froid ici ?|Que diriez-vous de brûler tout ça ?|Nous reste-t-il encore des torches ?|Que diriez-vous d'un bon petit feu ?]"
"cl-apply-superstitious","[Des dieux puissants vivent sur ces terres.|Nous avons réveillé quelque chose de très ancien.|Quelqu'un... ou quelque chose nous punira pour nos actions.|Nous avons provoqué la colère des esprits !]"
"cl-beastMaster-recruit-1","[Pensez-vous vraiment que cet animal pourra nous être d'une aide quelconque ?|Il s'en prendra à nous sans prévenir !|Je n'ai pas l'intention de confier ma vie à un animal !|Il finira par nous dévorer.]"
"cl-beastMaster-recruit-2","Vous êtes le seul à [penser qu'un animal dans notre expédition serait une bonne idée.|faire confiance à un animal plutôt qu'à un humain !]"
"cl-beastMaster-recruit-3","Il [demande beaucoup trop pour ces animaux.|demande un prix exorbitant pour cet animal.|exige bien plus que ce que vaut cet animal.|nous prend pour des imbéciles s'il pense qu'on va débourser une telle somme !]"
"cl-beastMaster-recruit-4","[Nous avons suffisamment à faire avec tous les animaux sauvages sur notre route !|Qui nous dit que ces animaux ne sont pas dangereux ?|Comme si ces régions n'étaient pas déjà assez sauvages !]"
"cl-beastMaster-recruit-5","C'est le ciel qui vous envoie. Merci."
"cl-beastMaster-recruit","[Un de ces animaux pourrait sûrement nous aider lors d'un affrontement.|Un animal pourrait être un atout dans un combat.|Je me battrai volontiers aux côtés de l'une de ces nobles créatures.]"
"cl-camp-fail","[Nous ne pouvons pas établir notre campement ici.|Nous devrions trouver un autre endroit.|Ce n'est pas possible ici !|Cet endroit n'est pas approprié pour un campement.|Se reposer ici serait de la folie !]"
"cl-camp-success","[C'est un bon endroit pour se reposer.|Cet endroit est parfait !|Nous n'aurions pas pu trouver un meilleur endroit pour camper.]"
"cl-cave-approach-1","[Cette grotte est vraiment sombre.|Je ne mettrai pas un pied là-dedans !|Je déteste les grottes.|Allez-y sans moi si vous ne voulez pas que je fasse une crise de panique.|Je préfère ne pas m'aventurer dans cet endroit dangereux.]"
"cl-cave-approach-2","[Cette grotte est plus qu'une simple ouverture dans la roche.|Contre tout ce qui vit là-dedans, les esprits nous protégeront.|Je sens une forte présence en ces lieux.|Cette grotte est hantée par de mauvais esprits.]"
"cl-cave-approach-3","[Je n'aime pas les grottes.|Oh non ! Pas encore une autre caverne !|Pourquoi devons-nous toujours explorer les grottes ?|Je hais les grottes.|Je parie que nous avons oublié les torches.|Et maintenant, qu'attendez-vous à découvrir là-dedans ?|Saviez-vous que les torches sont peu fiables ?|Non ! J'en ai par-dessus la tête des grottes !|Faut-il vraiment entrer là-dedans ?]"
"cl-cave-approach-4","[Allons explorer cette grotte !|Je suis impatient de voir ce que nous allons découvrir à l'intérieur !|Quelle aventure ces grottes !|J'adore les grottes !|Je pressens une nouvelle grande aventure !|Tout le monde est-il prêt à explorer la grotte ?|Allez ! On y va !]"
"cl-cave-approach-5","[Eh bien, allons-y ! Il y a certainement des trésors là-dedans.|Je peux presque sentir l'odeur de l'or dans l'air.|On dit que huit grottes sur dix renferment des trésors.]"
"cl-cave-approach","[Eh bien, allons voir ce qui se trouve à l'intérieur.|Avons-nous suffisamment de torches ?|Pendant que nous sommes ici, nous devrions jeter un coup d'œil à l'intérieur.|Allons explorer cette grotte.|Ça pourrait être bon, comme ça pourrait être mauvais.]"
"cl-cave-sendIn-1","[Je serai bientôt de retour.|Voyons voir ce qu'il y a là-dedans.|D'accord.|Pas de problème.]"
"cl-cave-sendIn","[Vous ne pouvez pas me faire ça !|Je vous en prie, ne me faites pas ça !|C'est de la folie !|Il n'en est pas question !|Vous allez me faire tuer !|Je ne reviendrai jamais !]"
"cl-celebration-audience-10","[Épousez-moi !|Je vous aime !|Hommes et femmes sont faits pour être ensemble !]"
"cl-celebration-audience-11","[Ce buffle est énorme !|Ainsi, c'est à ça que ressemble un buffle !|Regardez-moi ce buffle !|Comment avez-vous appelé ce buffle ?]"
"cl-celebration-audience-1","[Regardez comme il est|Qu'il est] [mignon|courageux|fidèle|brave] cet âne !"
"cl-celebration-audience-2","[Quel chien fidèle !|J'aimerai avoir un chien comme ça !|Ce chien mérite une médaille !]"
"cl-celebration-audience-3","[Je peux sentir l'alcool d'ici !|Vous ne voudriez pas partager un peu de ce whisky ?|N'est-ce pas une bouteille de whisky ?]"
"cl-celebration-audience-4","[Quelle femme !|Est-ce vraiment une femme ?|Laissez l'aventure aux hommes !|Mes yeux me trompent-ils ? Une femme ?|Retournez dans votre cuisine !|Les temps changent.|Quelle agréable surprise pour quelqu'un du sexe faible.|Elle est fantastique !|Elle devrait rester à sa place !|Les temps changent, probablement en mieux.|Pas mal pour une femme.|Elle est un modèle pour nous tous !]"
"cl-celebration-audience-5","[Un sauvage !|Un non civilisé !|Que fait-il parmi nous ?|Un primitif !|Sait-il parler ?]"
"cl-celebration-audience-6","[Comment peut-on laisser vivre de telles monstruosités ?|Cette créature ne me plaît pas !|Quelle horreur !|C'est quoi ça ?!|Nous comprend-il ?|J'ai peur !|Cette créature devrait être dans un zoo !|Quelle abominable créature est-ce là !]"
"cl-celebration-audience-7","[Vous êtes tout(e) seul(e) ?!|Où sont les autres ?|Un trophée en solitaire ?|On se demande ce qui est arrivé au reste de l'expédition...|S'agissait-il d'une expédition en solitaire ?|Le reste de l'expédition aurait-il péri ?|Une seule personne ?]"
"cl-celebration-audience-8","[Un maître des animaux !|Il faut vraiment aimer les animaux.|Il doit apprécier les animaux plus que les humains.|Peut-être peut-il également parler aux animaux ?]"
"cl-celebration-audience-9","[Pourquoi tant de soldats ?|J'apprécie toujours d'avoir un soldat élégant à mes côtés.|Reviennent-ils de la guerre ?]"
"cl-celebration-audience","[Bravo !|Youpi !|Comme j'aurais aimé être à votre place !|Vous m'inspirez !|Fantastique !|Splendide !|Héroïque !|Merveilleux !|Laissez-moi voir !|Que Dieu garde la Reine !|Pour l'Empire !|Pour la Reine et notre Patrie !|Incroyable !|C'est magnifique !|Quelle journée !|Quelle bravoure !|Quel spectacle !|Extraordinaire !]"
"cl-celebration-party-1","[Célébrons ça avec un verre !|Hic !|À la vôtre !|Prenons un verre de whisky !]"
"cl-celebration-party-2","[Je veux juste accomplir la volonté de Dieu !|Que Dieu vous bénisse !|Je veux seulement aider les gens !]"
"cl-celebration-party-3","[Quoi qu'il en soit, ça ne change rien pour moi.|J'espère que vous êtes heureux(se) maintenant.|Qu'est-ce que ça fait d'être un héros ?]"
"cl-celebration-party-4","[Pourquoi ces gens me regardent-ils ainsi ?|Je ne me sens pas en sécurité ici.|Toute cette foule pour moi ?|Il va me falloir un certain temps pour m'adapter à tout ça.|Il y a beaucoup trop de gens ici.]"
"cl-celebration-party-5","[Enfin, des gens civilisés.|On se calme, je suis de retour.|Tout semble si différent.|C'est bon d'être de retour.]"
"cl-celebration-party","[Je vous remercie !|Je suis {ému|émue} !|Comme c'est sympathique de votre part !|Merci !|Oh, c'est tout simplement merveilleux !|C'est génial !|C'est formidable !]"
"cl-cocaLeaves-crowley","Le bonheur est enfoui à l'intérieur de soi. Pour l'extérioriser, il faut des feuilles de coca."
"cl-cocaLeaves","[C'est vraiment un stimulant !|Tout me semble si coloré.|Ça devrait m'aider. Je vous remercie.|J'ai l'impression d'avoir des ailes !|Je me sens {revigoré|revigorée} !|Continuons notre route !|Incroyable ce que de simples feuilles peuvent faire.|Je ne suis plus {fatigué|fatiguée} maintenant.]"
"cl-confirm-explorer-female","[Oui ma'am|Oui madame]."
"cl-confirm-explorer-male","[Oui m'sieu.|Très bien, monsieur.]"
"cl-cook-meat-fail","[Pouah !|Vous ne devriez pas manger ça.|Pas terrible !|C'est plus dur qu'il n'y paraît.]"
"cl-cook-meat","[Et voilà !|Bon appétit !|Quel plaisir !|Un vrai délice !]"
"cl-cultist-injureSelf","[Je vais bien, ne vous inquiétez pas.|Tout va bien se passer.|Tout sera bientôt fini.|Je serai juste un peu marqué, mais ne vous inquiétez pas.|Je suis prêt pour la transformation.|Mon corps n'est qu'un réceptacle pour quelque chose de plus grand.]"
"cl-deadlyPlace-1","[Pensez-vous vraiment que visiter cet endroit est une bonne idée ?|Alors, pourquoi ne pas rester un peu plus longtemps et ainsi périr d'une mort horrible ?|Nous pourrions tout aussi bien aller nager avec les crocodiles.|Vous semblez très {impatient|impatiente} de nous faire tous tuer.|Vous n'êtes pas {sérieux|sérieuse} quand même ? Nous devrions partir immédiatement.]"
"cl-deadlyPlace-2","[Je sens beaucoup d'âmes agitées en ce lieu.|L'odeur de la mort flotte dans l'air.|Je sens la mort ici.|La mort rôde dans ces lieux.]"
"cl-deadlyPlace-3","Prenons les trésors et déguerpissons vite d'ici."
"cl-deadlyPlace-4","[Ça peut être dangereux, mais je suis sûr que tout ira bien.|Restez près de moi, je vous protégerai.|Si nous avançons ensemble, rien ne peut nous arriver.]"
"cl-deadlyPlace-5","[Que Dieu veille sur nos âmes.|Que Dieu nous vienne en aide dans ce lieu maudit.]"
"cl-deadlyPlace-6","[Alors, nous sommes venus ici pour mourir ?|Au moins, tout sera bientôt fini.|Visiter cet endroit est une preuve supplémentaire de votre déséquilibre mental.|Et vous trouvez que c'est une bonne idée d'être venu ici ?|Si je ne vous connaissais pas, je dirais que vous essayez délibérément de nous faire tous tuer.|Je suis {sûr|sûre} que qu'il s'agit du pire endroit qui puisse exister dans le monde.]"
"cl-deadlyPlace","[Alors, c'est ici que je vais mourir.|Je ne veux pas mourir ici !|Vite ! Partons d'ici immédiatement !|Oh mon dieu ! Je suis trop jeune pour mourir maintenant !]"
"cl-disgust","[*Beurk !*|Quelqu'un devrait faire quelque chose !|C'est dégoûtant !|Maintenant, j'en ai assez vu !|Rien ne nous sera épargné ?|Je ne veux pas voir ça.|Éloignez ça de moi !]"
"cl-dreamVisions","[Cette nuit, j'ai rêvé d'un endroit.|J'ai fait un rêve.|J'ai vu quelque chose dans mes rêves.|J'ai eu la vision d'un lieu très lointain.|Dans mes rêves, les esprits se sont adressés à moi.]"
"cl-dreamVisionsTubman","Chaque grand rêve commence avec un rêveur."
"cl-eatOnlyFriend-1","Je pleure, mais les larmes ne viennent pas."
"cl-eatOnlyFriend","L'amour pour notre prochain est notre bien le plus précieux."
"cl-endWorld-10","Nous vivons au milieu de forces dont nous sommes les seuls à percevoir les effets."
"cl-endWorld-11","La connaissance est préférable à l'ignorance."
"cl-endWorld-12","C'est une drôle de vie, mais je n'aspire pas à la civilisation."
"cl-endWorld-13","Je suis un étranger sur une terre étrangère."
"cl-endWorld-14","Ma compréhension n'est qu'une fraction de tout ce que je cherche à assimiler."
"cl-endWorld-15","Je ne regrette en aucune façon la perte de ma condition physique."
"cl-endWorld-1","Les nouvelles découvertes de la nature me réjouissent comme un enfant."
"cl-endWorld-2","Après chaque succès vient un peu de mélancolie."
"cl-endWorld-3","Si le danger n'existait pas, où trouverions-nous du plaisir ?"
"cl-endWorld-4","Je poursuis la connaissance avec un dévouement sans faille."
"cl-endWorld-5","La droiture morale de l'homme cède sous l'influence de la luxure."
"cl-endWorld-6","Avec la confiance, vous pouvez gagner avant d'avoir commencé."
"cl-endWorld-7","La morale commune est faite pour les gens ordinaires."
"cl-endWorld-8","Les races, les empires et les nations vont et viennent, mais l'homme reste."
"cl-endWorld-9","L'aventure est une démarche louable en soi."
"cl-endWorld","Je n'ai pas pour habitude de suivre aveuglément l'exemple des autres hommes."
"cl-evt-alreadyVisited","[Pourquoi revenons-nous explorer à nouveau cet endroit ?|Il n'y a plus rien d'intéressant ici.|J'ai horreur de cet endroit.|Nous sommes déjà venus ici, n'est-ce pas ?|Nous perdons notre temps ici.|Pourquoi sommes-nous revenus ?]"
"cl-expedition-start-1","[Et que fait-on maintenant !?|Et pourquoi sommes-nous ici ?|C'est ici que nous allons tous mourir.|Tout ça finira dans un bain de sang !|Vous allez nous mener tous à la mort.|Ça va mal se terminer.|Rien de bon nous attend ici.|Je sens que ça va empirer.]"
"cl-expedition-start-2","[Êtes-vous {sûr|sûre} que nous sommes arrivés au bon endroit ?|Pouvez-vous nous expliquer à nouveau ce que nous faisons ici...|N'attirons pas trop l'attention sur nous et trouvons vite ce pourquoi nous sommes venus ici.|Nous devrions rejoindre notre objectif et ensuite partir le plus vite possible.|Il n'y a pas de récompense sans risque.|En venant ici, j'étais {prêt|prête} à prendre tous les risques.]"
"cl-expedition-start-3","[Bon. Tout d'abord, nous devons trouver de l'or.|Je suggère que nous commencions par revendiquer le butin dans n'importe lequel des temples sacrés de la région.|On dit que les autochtones portent beaucoup de colifichets en or.|L'investissement pour cette expédition est énorme. Nous devons trouver le plus possible de trésors !|Où les indigènes pourraient-ils cacher leurs idoles en or ?]"
"cl-expedition-start-4","[Je suis {sûr|sûre} qu'on nous observe.|Vous ne l'avez peut-être pas remarqué, mais pendant que nous parlons, je pense qu'on nous observe.|Que diriez-vous si vous alliez à la chasse aux trésors pendant que je vous attends ici ?|Je n'aurais jamais dû vous suivre.|J'ai fait une erreur. Quand le navire me ramènera-t-il chez moi ?|J'ai comme un mauvais pressentiment...|Je préférerais rester à bord du navire si ça ne vous dérange pas ?|Comment pouvez-vous garantir notre sécurité ?]"
"cl-expedition-start-5","[Je ne mange pas beaucoup, mais lorsque je m'y mets, je ne peux plus m'arrêter.|Dieu m'a {béni|bénie} !|Remerciez Dieu de ma présence parmi vous !]"
"cl-expedition-start","[Voyons voir ce que cette région nous réserve !|Il ne faut pas s'attendre à découvrir des trésors cachés sur ces terres.|Quels que soient les dangers qui nous attendent, je vous protégerai.|N'oubliez pas de rester près de moi une fois que nous aurons quitté le navire.]"
"cl-fever","[Je transpire à grosses gouttes !|Je suis {brûlant|brûlante}.|Je suis {fatigué|fatiguée}.|Je pense que j'ai la fièvre.]"
"cl-friendReturn","[Me voilà de retour.|Je suis si heureux(euse) d'être de retour.|Je ne sais pas ce qui s'est passé.|Que s'est-il passé ?|J'ai vu des choses.|Je n'ai pas vraiment envie d'en parler.|Là-bas, il y a des choses horribles tapies dans l'ombre.|Je ne vous quitterai plus jamais.|Vous ne me croiriez pas si je vous disais tout ce que j'ai vécu.]"
"cl-generic-1","[Le Seigneur guide nos pas.|Nous devrions prier davantage.]"
"cl-generic-2","[Rien ne pourra entraver notre route.|Tout ira bien.|Je suis {né|née} pour l'aventure.|Vous n'avez rien à craindre.]"
"cl-generic-3","[J'aimerais être ailleurs.|C'est effrayant.|Pourquoi vous ai-je suivi ?|Me joindre à cette expédition fut une terrible erreur.|Je n'aime pas ça du tout.|Comme je voudrais que tout soit déjà fini !|J'aurais dû faire autre chose à la place.]"
"cl-generic-4","[Nous devrions nous concentrer sur le pillage des temples.|Nous devons trouver plus de trésors.|Je ne veux pas rentrer à Londres les mains vides.|J'ai accepté de rejoindre cette expédition pour devenir riche.]"
"cl-generic-5","[Savez-vous vraiment ce que vous faites ?|Je l'aurais fait autrement.|Je ne suis pas {sûr|sûre} que vous savez vraiment ce que vous faites.|Avez-vous au moins un plan ?|Est-ce conforme au plan prévu ?]"
"cl-generic-6","[Nous allons tous mourir ici.|Je ne reverrai plus jamais ma maison.|Je ne veux pas mourir sur ces terres oubliées.|Ce n'est pas bon, mais pas bon du tout.|Nous devrions ne rien toucher.|Quand rentrons-nous chez nous ?|N'en avons-nous pas déjà assez vu comme ça ?|J'aimerais juste que l'on pense à partir d'ici et à rentrer chez nous.|Plus nous nous attarderons, et plus nos chances de mourir ici seront grandes.]"
"cl-generic-cannibal","[Je n'ai rien fait de mal.|Pourquoi me regardez-vous comme ça ?|Je n'ai plus faim.|Que la vie est bonne !|Je me sens mieux !]"
"cl-generic","[Je communique avec les esprits.|Les esprits nous observent.|Je sens quelque chose ici.]"
