"@authors","Maschinen-Mensch, Dennis Kogel, Luke Openshaw, Tristan Dahl"
"auction","[これを気に入るロシア人の収集家を知っている。|これは間違いなく売ることができる。|これはいい値になる。|プライベートコレクションには完璧だ。|また来い。すぐに金持ちにしてやる。|見事だ！|これほど上質の物に惜しみはしない。|良い物はそれ相当な値がするものだ。|ほほー。なるほど。|これは博物館が収蔵している必要はない。|お前の資金のほうが相応しい。|これがお前の狙いだったのだろう。|金が世界を回す。|これは価値がある。|だからこの仕事が私の天職なのだ。|売却！|金の価値は十二分にある。|君のおかげで私の仕事が充足したものになっている。|この掘り出し物を称賛しよう。|お前は目が高いな。|この頃の景気はどうだ？|我々をは同じ楽譜を見て賛美歌を歌う仲だ。|ビジネスは素晴らしい。|万歳！|女王陛下とお国のために。|神よ女王を守り給え。|遠征の甲斐があった。|美しい。|どんな根性があればこのような物が手に入るんだい？|本当に大したものだ。|また来なさい。|このような取引は、遺産の最高の形である。|神に感謝を。|これは借金に充てられる。|お前が持ってきて、我々が払う。|これの出処にまだあるかい？|いつでも度胸が鍵だ。|どのような物にも価値がある。|圧巻だ。|私のクライアントは何でも買う。|よくぞ生きて持って来てくれた。|お前のとったリスクは報奨に値する。]"
"barter-cancel","キャンセル"
"barter-close","閉じる"
"barter-deal","取引する"
"barter-drop","落とす"
"barter-escape","逃げろ！"
"barter-loot","アイテムを取る"
"barter-nodeal","取引しない"
"barter-party","インベントリ"
"barter-standing","評価＋$val"
"barter-takeall","全部持っていく"
"barter-their","相手のアイテムインベントリ"
"base-continue","続行"
"base-day","日数"
"base-difficulty","難易度モード"
"base-expedition","遠征"
"base-explore","探検"
"base-fame","名声"
"base-funds","資金"
"base-level","レベル"
"base-levelup","レベルアップするとこの特性が手に入ります。"
"base-nodice","合うサイコロがありません"
"base-posPunch","エリアをクリック"
"base-resting","休息中"
"base-return","戻る"
"base-sanity-travel","旅拠点コスト"
"base-sanity","正気度"
"base-saveexit","セーブして終了"
"base-standing","評価"
"base-trekcount","パーティ数"
"base-waiting","待機中"
"base-exploring","探検中"
"base-xp","探検ポイント"
"base-yourdice","自分のサイコロ"
"base-more","詳細"
"base-ok","OK"
"base-next","次へ"
"base-use","使う"
"base-inv-tab","次のページ"
"base-trash","捨てる"
"base-wait","待機"
"base-toggle","切り替え"
"base-start","スタート"
"bio-drylands-jungle-name","ジャングルの乾燥地帯"
"bio-drylands-mountains-name","山の乾燥地帯"
"bio-drylands-pits-name","浸食された乾燥地帯"
"bio-drylands-stoneForest-name","石林の乾燥地帯"
"bio-elephantGraveyard-name","草原の沼地"
"bio-grasslands-generic-name","草原"
"bio-grasslands-jungle-name","ジャングル草原"
"bio-grasslands-lakes-name","草原の湖"
"bio-grasslands-mountains-name","山の草原"
"bio-grasslands-pits-name","浸食された草原"
"bio-grasslands-swamps-name","草原の沼地"
"bio-grasslands-waterMountains-name","草原の雨降る山脈"
"bio-outside-jungle-name","ジャングル"
"bio-outside-mountains-name","山々"
"bio-outside-pits-grass-name","穴"
"bio-outside-sea-arctic-name","北極海"
"bio-outside-sea-name","海"
"bio-outside-void-name","虚無"
"bio-warped-corrupted-name","堕落した地"
"bio-warped-prehistoric-name","先史の地"
"bio-waterTemple-name","草原"
"bio-whiteTiger-name","ジャングル草原"
"buf-bleeding-normal-title","出血"
"buf-bleeding-normal","毎ターンHP2を失う。"
"buf-bleeding-strong-title","大出血"
"buf-bleeding-strong","毎ターンHP3を失う。"
"buf-burning-title","炎上"
"buf-poison-title","毒"
"buf-poison","毎ターンHP1を失う。"
"buf-stun-2-title","スタン×2"
"buf-stun-title","スタン"
"buf-stun","攻撃できない。"
"buf-taunt-title","挑発"
"buf-taunt","敵の攻撃を強制的に誘う。"
"ch-buffs","強化"
"ch-capacity","積載量"
"ch-dice","サイコロ"
"ch-dismiss","パーティから追い出す"
"ch-dismount","降りる"
"ch-mount","騎乗"
"ch-promote","昇格"
"ch-toughness","タフネス"
"cl-alcohol","[あーーっ！|やっぱりウィスキーだな。|いい銘柄だ。|ふー！|乾杯！|さあ飲もう！|もっと酒だ！|宴の口実。|本物の宴をしようではないか。|享楽には完璧な素材だ。|さあ楽しめ！|私がやろう。|パーティの諸君！|ふぅー、キクな。|最高の宴だ！|翌朝も来そうだな！|次の遠征には酒造屋でも雇うか？|乾杯しよう。|飲もう！|*ヒック*]"
"cl-angry-1","[そりゃないぜ！|嘘と言ってくれ！|考え直してくれ！|頼む、ダメだ！|頼む！]"
"cl-angry-2","[なんてことだ！|有り得ない！|そりゃないぜ！|気でも狂ったか？|断じて許さないぞ！]"
"cl-angry-3","[意外でも何でもない！|いつも通り狂ってやがる！|いつからそんなモンスターになった？|私はこの遠征で中身がやられた。|この日を後悔することになるぞ！|いつかしっぺ返しをくらうことになる！|我々は終わった！|地獄に堕ちるぞ！]"
"cl-angry-compensation-1","これがお前の最後のチャンスだ！"
"cl-angry-compensation","賠償してもらう！"
"cl-angry-superstitious","[これまでだな！おかげさまで、我々は呪われた！|お前は破滅をもたらす！|罪の代償を払うことになる！|呪われるのだ！|それは許されないぞ！これで我々も呪われたな！|お前がみんな殺すことになる！]"
"cl-angry","[言語道断！|こんなこと認めないぞ！|あってはならないことだ！|何と浅はかな。|不条理だ。|バカげてる。|不当だ！|ダメだ！]"
"cl-angryReturn","[お前を許そう。|もう怒りは冷めた。|少し一人になる時間が必要だけだったのだ。|しばらく考えて、お前はそこまでの悪人ではないという結論にいたった。]"
"cl-apply-acrophobia","[人類はこれほどの壁を越えるようには出来ていないのだよ。|空の世界は鳥たちに任せておこう。]"
"cl-apply-bipolar","[嬉しいような悲しいような。|複雑な気分だ。|何を感じたらいいものか。|こんな強い感情は初めてだ。|何もかもが強烈だ。|こんな感覚は耐えられない。]"
"cl-apply-claustrophobic","[ここでは息ができない！|気分が悪い。|外の空気を吸わせてくれ！]"
"cl-apply-lepidopterophobia","[蝶は嫌いだ。|蝶を見たか？|蝶は気持ちが悪い。|蝶は腐肉を食うって知ってたか？]"
"cl-apply-paranoid","[あれを見たか?!|ここにいるのは我々だけじゃない…|シー、静かに。聞こえたかい？|お前らを誰も信用していないからな！|私に近づくな！|お前らが何を企んでるか知っているぞ！]"
"cl-apply-pyromaniac","[ここはちょっと寒いと思わないか？|焼き尽くしてしまうなんてどうだろう？|松明は残っているか？|ちょっと火を起こそう。]"
"cl-apply-superstitious","[この地には強大なる神々が生きている。|太古の何かを目覚めさせたのだ。|誰かが…あるいは何かが我々の行いを裁くだろう。|霊たちを怒らせてしまった！]"
"cl-beastMaster-recruit-1","[本当に動物なんかが役に立つと思うか？|いつ襲ってくるかも知れないんだぞ！|私が動物に命を預けていると思うなら、痛い目を見ることになるだろう！|我々を食うつもりだ。]"
"cl-beastMaster-recruit-2","[野生動物をパーティに加えようなどと思うのは|野生生物を仲間にしようなどと思いつくのは|動物を混ぜるのがまともな思考だと思うのは|人間よりも動物を信用するのは]お前ぐらいのものだろう！"
"cl-beastMaster-recruit-3","彼は[こんな動物たちに求めすぎだ。|こんな商品に法外な値段を要求している。|動物の価値を遥かに上回る要求をしている。|間違いなくバカにしている。こんな値を付けるとは！|商品の値と同じほど狂っているようだ！]"
"cl-beastMaster-recruit-4","[野生動物なら外に嫌なほどいるだろ！|まだ動物と出会い足りないとでも言うのか。|こいつらに危険がないと言ったのは誰だ？|この世の荒野では野性味が足らないとでも言うのか！|動物の仲間とやらにズタボロにされるためだけに金賞を獲るというシナリオが浮かんでくるぞ！]"
"cl-beastMaster-recruit-5","神に感謝するしかない。まったくだ。"
"cl-beastMaster-recruit","[この動物たちはきっと戦闘の役に立つ。|動物がいれば戦闘で優位に立てるだろう。|動物はパーティに本能的な利点を与えてくれるはずだ。|このような堂々たる動物なら、喜んで共に戦おう。]"
"cl-camp-fail","[ここにキャンプを設営することはできない。|他の場所を見つけなければ。|無理だ！|ここはキャンプ設営には不向きだ。|ここでのキャンプは愚案だな。|ここでは無理だ。]"
"cl-camp-success","[ここは良いキャンプ地になりそうだ。|新しい拠点だ！|キャンプには最適な場所だ。|適切に設営されたキャンプの重要性は、いくら強調しても誇張にはならない。|完璧な場所だ。|ここはキャンプにピッタリだ。|このキャンプ地は完璧だぞ。|これ以上のキャンプ地はないな。]"
"cl-cave-approach-1","[ここは嫌な感じがする。|ここに入るなんてご免だ！|洞窟は嫌いだ。|私がパニックになってもいいと言うのなら行くがいい。|このデストラップにははまりたくないものだ。]"
"cl-cave-approach-2","[この洞窟は単なる穴ではない。|何があろうと、霊たちが導いてくれよう。|ここに強い気配を感じる。|この洞窟は暗黒の霊で満ちている。]"
"cl-cave-approach-3","[洞窟は好きではない。|また洞窟だ。|なぜいつまでも洞窟に這い進まなければいけないのだ？|洞窟は嫌いだ。|我々は松明を忘れたに違いない。|今度はここに入れと？|松明が当てにならないのはいつものことだ。|いいや、今日は洞窟日和って気分じゃない。|本当にここに入る必要があるのか？]"
"cl-cave-approach-4","[洞窟探検だ！|中に何が待っているのか、今から待ち遠しい！|洞窟の冒険だ！|洞窟は大好きなんだ！|とびきりの冒険になるぞ！|さあみんな、洞窟探検の支度だ！|よし、入るぞ！]"
"cl-cave-approach-5","[分かった、入ろう。きっと宝があるはずだ。|中にはゴールドがある。そんな匂いがするぞ。|洞窟には十中八九宝がある。]"
"cl-cave-approach","[ああ、中に何があるか確かめるべきだろう。|松明は十分持ってきたか？|ここまで来たついでに、中を見てみるべきだろう。|洞窟を探検しよう。|これは良い判断とも悪い判断とも言えそうだ。]"
"cl-cave-sendIn-1","[すぐ戻る。|中に何があるか、見てみよう。|了解しました。|問題はない。]"
"cl-cave-sendIn","[こんな仕打ちはないだろ！|頼むからやめてくれ！|狂ってる！|有り得ない！|お前は私を殺すつもりだ！|二度と戻ってくるか！]"
"cl-celebration-audience-10","[結婚してもらいたい！|なんてハンサムなの！|愛してる！|男女の共同作業！]"
"cl-celebration-audience-11","[バカでかい水牛だな！|これが水牛というやつか！|あの水牛を見てみろ！|あの水牛の名前は？]"
"cl-celebration-audience-1","[見てみろ、|なんて|あれは][可愛い|従順な|頼りになる|勇敢な]ロバだ！"
"cl-celebration-audience-2","[なんと忠実な犬だろう！|あんな犬がいたらな！|あの犬は勲章ものだ！]"
"cl-celebration-audience-3","[ここから酒の匂いがするぞ！|そのウィスキーを少しいただけないかな？|それはウィスキーのボトルかい？]"
"cl-celebration-audience-4","[素晴らしき女性だ！|ほんとに女性か？|冒険なら野郎に任せるんだ！|目の錯覚だろうか、女性なのか？|台所に帰るがいい！|時代は変わりつつある。|性の平等にとって嬉しいサプライズだ。|麗しい。|場をわきまえるべきだ！|確かに良い時代になりつつあるな。|悪くない。女としてはな。|彼女はまさに手本だ！]"
"cl-celebration-audience-5","[ケダモノが！|何と野蛮な！|なぜここに持って来たんだ？|畜生めが！|話せるのか？]"
"cl-celebration-audience-6","[そもそもどうやって生きてんだ？|これは嫌だ！|恐怖だ！|何なんだ?!|喋れるのか？|恐ろしい！|こいつは動物園にいるべきものだ！|何たる罪深き存在なんだ！]"
"cl-celebration-audience-7","[ただ独りで?!|他の者たちは？|一人で征服したのか？|他のメンバーに何があったのだろう…|孤独なパーティだったに違いない。|他のチームメンバーは息絶えたのだろうか？|一人だけなのか？]"
"cl-celebration-audience-8","[動物使いだ！|動物が好きなんだろう。|ヒトよりも動物が可愛いのだろう。|おそらく動物と話もできるのだろう。]"
"cl-celebration-audience-9","[なぜこれほど多くの兵士が？|兵士の精鋭に感謝しなければ。|彼らは戦争帰りか？]"
"cl-celebration-audience","[ブラボー|イエーイ|皆の誇りだ|誇りに思うぞ|最高だ|見事だ|英雄の誕生だ|素晴らしい|よく見せてくれ|神よ女王を守り給え|皇国のために|女王陛下とお国のために|信じられない|お見事だ|何という日だ|実に勇敢だ|何たる喜び|偉業だ]！"
"cl-celebration-party-1","[祝い酒だ！|*ヒック*|乾杯！|ウィスキーを飲もう！]"
"cl-celebration-party-2","[私は主人のために仕えているだけだ！|祝福あれ！|ただ助けたいだけだ！]"
"cl-celebration-party-3","[何でもいい。|どうでもいい。|お前が満足していることを願う。|英雄のつもりか？]"
"cl-celebration-party-4","[どうして彼らはこっちを見てくる？|身の危険を感じる。|これを全部私に？|これは慣れが必要だな。|人が多すぎる。]"
"cl-celebration-party-5","[ようやく文明人と再会できた。|みんな落ち着け、戻ってきたぞ。|何もかもが変わったようだ。|戻って来られて嬉しい。]"
"cl-celebration-party","[ありがとう！|胸が一杯だ！|優しいね！|感謝する！|ただただ最高だ！|なんと見事なんだ！|素晴らしい！]"
"cl-cocaLeaves-crowley","幸福は内に在り。それを引き出す方法がコカの葉だ。"
"cl-cocaLeaves","[刺激的だ！|何もかもが鮮やかだ。|これで何とかなる。ありがとう。|旨い。そして力がみなぎってきた。|生き返る！|さあ行こう！|凄い。葉っぱにこんな力があるとは。|疲れがすっ飛んだ。|冴えてきたぞ！]"
"cl-confirm-explorer-female","[かしこまりました|承りました]。"
"cl-confirm-explorer-male","[了解しました。|了解しました、ご主人様。]"
"cl-cook-meat-fail","[おっと！|こいつはダメだ。|おっと、そいつは食わないほうがいい。|酷いの一言だ。|見てくれより固いな。]"
"cl-cook-meat","[エ・ヴォアラ！|ボナペティ。|シルヴプレ。|アヴェック・プレジール。|召し上がれ。]"
"cl-cultist-injureSelf","[大丈夫、お構いなく。|全て上手くいっている。|直に収まる。|刻印をしているだけだ。案ずるな。|変身の用意ができた。|私の肉体は偉大なるものの器に過ぎん。]"
"cl-deadlyPlace-1","[ここを訪ねるのが名案だって？|ああ、もう少し長居して凄惨な死と行こうじゃないか？|ここに留まるのがまともだって思うのはお前だけだ。|ワニと水泳をするってわけか。|我々を殺す気満々のようだな。|冗談だろ。今すぐ出る必要がある。]"
"cl-deadlyPlace-2","[この場所におびただしい数の彷徨える魂を感じる。|空気に死が満ちている。|ここには死を感じる。|死がうごめいているぞ。]"
"cl-deadlyPlace-3","宝を探したらすぐに脱出だ。"
"cl-deadlyPlace-4","[危険そうだが、きっと大丈夫だ。|離れるなよ。私が守る。|気配を潜めれば、なんてことはない。]"
"cl-deadlyPlace-5","[神よ我らが魂を見守り給え。|捨てられし場所、神が助けてくださる。]"
"cl-deadlyPlace-6","[そうか、死ぬためにここに来たか？|幸い苦しまずに終わりそうだな。|ここを訪ねるというのは、お前の尋常ならぬ愚鈍さをまた一つ証明する行為だ。|それで、ここに来るのが名案だと？|お前のことを知らなかったら、意図的に我々を殺そうとしているものと思うだろうな。|こんな最悪な場所はない。]"
"cl-deadlyPlace","[ここが私の墓場だということか。|こんな所で死にたくない！|急げ、今すぐ離れるぞ！|なんということだ。ここでは死にたくないんだ！]"
"cl-disgust","[*ウエッ*|誰か見てこいよ！|なんて気持ち悪いんだ！|全て見てしまった！|我々は救いようがないのか？|見たくない。|こっちに近づけるな！]"
"cl-dreamVisions","[昨夜、ある場所の夢を見た。|夢を見た。|夢で何かを見たんだ。|遠い場所が見えた。|夢の中で霊たちが話しかけてきた。]"
"cl-dreamVisionsTubman","あらゆる偉大な夢は夢見人から始まる。"
"cl-eatOnlyFriend-1","私は泣いている。涙が出ないだけだ。"
"cl-eatOnlyFriend","生きとし生けるものへの愛は、我々が持つ最も気高き特性である。"
"cl-endWorld-10","我々のみが認識し得る力の中にいる。"
"cl-endWorld-11","知識は無知より好ましい。"
"cl-endWorld-12","奇妙な生活を送っているが、文明は求めていない。"
"cl-endWorld-13","私は見知らぬ土地の見知らぬ人だ。"
"cl-endWorld-14","私の理解は、自分が理解したいこと全ての片鱗に過ぎない."
"cl-endWorld-15","この体質の苦しみを悔やんだりはしていない。"
"cl-endWorld-1","自然の新たな景色を見ると、子供のように歓喜させてくれる。"
"cl-endWorld-2","成功とは何と陰鬱なことだろう。"
"cl-endWorld-3","危険が排除されるなら、愉しみはどこからやって来るのか？"
"cl-endWorld-4","私は揺るぎない信念で知識を求める。"
"cl-endWorld-5","人類の道義心は、贅の下では道を譲ることになる。"
"cl-endWorld-6","断言しよう。お前は始める前から既に勝っている。"
"cl-endWorld-7","普通の道義とは、普通の人々だけが持つべきものだ。"
"cl-endWorld-8","民族や帝国、国家は来ては去るが、人類は残る。"
"cl-endWorld-9","冒険とは、それそのものが価値ある探求だ。"
"cl-endWorld","私は盲目に他人の後を追うようなことはしない。"
"cl-evt-alreadyVisited","[どうしてこんな所ばかり行くんだ？|もうここには何もない。|ここは嫌いだ。|ここが大好きだ。|ここには前に来なかったか？|我々は時間を無駄にしている。|何でまた我々はここにいるんだ？]"
"cl-expedition-start-1","[それで、ここはどこだ?!|それで、どうして我々はここに来たんだ？|ここが我々の全滅する場所だ。|血みどろの終焉だ！|つまり、お前が我々を死なせるのはここなのだ。|涙に終わるだろう。|ここでは良いことなど起こらない。|これから悲惨になってくるぞ。]"
"cl-expedition-start-2","[本当にここで合ってるのか？|どうして我々がここに来たのか、もう一度説明してほしい…|気配を潜めて、目的のものをさっさと見つけるとしよう。|賞品を掴んだら、できるだけ速やかに出よう。|リスクなくして得るものなしだ。|ここの探検は大きなリスクだ。私にはそれを背負う覚悟がある。]"
"cl-expedition-start-3","[よし、最初に探すのは金だ。|どの寺院でもいい、とにかく戦利品を掴みに行くことを優先しよう。|この地方の先住民は金品をたんまりと持っているらしい。|この探求の代償はあまりにも大きい。もっと宝が必要だ！|それで、ここらのどこに黄金の偶像を隠しているんだ？]"
"cl-expedition-start-4","[既に我々は監視されているに違いない。|お前は気づいていないかもしれないが、こうして話している間にも我々は監視されているはすだ。|お前が宝探しに行って、私がここに残るってのはどうだ？|ここには来るべきじゃなかった。|過ちを犯した。船はいつ帰路に就いてくれるんだ？|嫌な予感がする…|できれば船に残っていたい。それは可能だろうか？|どうやって我々の安全を保証してくれる？]"
"cl-expedition-start-5","[私は大食いではないが、食うときは贅を尽くす。|私に代わって神に感謝してくれ！|諸君！私に代わって神に感謝するんだ。|こいつはクソになるぞ。]"
"cl-expedition-start","[ここは何をもたらしてくれるかな！|この地の秘密を解き明かしたくてウズウズするぜ。|どんな危険が待ち受けていようと、私が守る。|船を出たら、必ず私の近くにいるんだ。]"
"cl-fever","[アホみたいに汗が出る！|まるで燃えているようだ。|疲れた。|熱があるかもしれない。]"
"cl-friendReturn","[ただいま。|戻って来られて嬉しい。|何があったか分からない。|何があったんだい？|幻覚を見ていた。|話したくない。|悲惨なことがあるものだ。|もう置いて行かないからな。|信じられない体験をしたんだ。]"
"cl-generic-1","[主が我々の道を導いてくださる。|もっと祈らなければ。]"
"cl-generic-2","[我々の道を妨げるものは何もない。|我々は絶好調だ。|これを一日中できたらいいんだが。|私は冒険のために生まれた。|恐れるな。]"
"cl-generic-3","[どこか他の場所にいられたらよかったのだが。|これは酷い。|一体なぜお前と来てしまったんだ？|この遠征は愚かな過ちだった。|こんなのは嫌だ。|早く終わってくれ。|他のことをやりたい。]"
"cl-generic-4","[我々は寺院の略奪に集中すべきだ。|もっと宝が必要だ。|手ぶらでは帰れない。|私は富を求めてこの遠征に来た。]"
"cl-generic-5","[お前は自分で何してるか分かっていのか。|私なら違うやり方をしてるよ。|お前が本当に勝手が分かっているのか私にはわからない。|お前には計画があるんだな？|これは計画通りなのか？]"
"cl-generic-6","[我々はみんなここで死ぬんだ。|私がもう故郷を見ることはないな。|このような捨てられた地で死にたくはない。|これはまずい、まったくまずい。|何も触れてはいけない。|そろそろ帰れないだろうか？|もう十分に見たはずだ。|脱退して家に帰ろうかとかなり真剣に考えているところである。|長居するほどここで死ぬ可能性が増していく。]"
"cl-generic-cannibal","[私は何もしていない。|お前は何を見てる？|もう腹は減ってない。|人生って素晴らしい！|気分は上々！]"
"cl-generic","[私は霊と話をしている。|霊が我々を見守ってくれているのだ。|ここに何かを感じる。]"
"cl-ghostiesVisit-1","[おい、これはまずいぞ。|これは良い気がしない。]"
"cl-ghostiesVisit-2","[何でも貰えるものは受け取るべきだ。宝かな？]"
"cl-ghostiesVisit-3","[変わった仲間だな。|向かってくる奴を見てみろ。]"
"cl-ghostiesVisit-4","[襲ってくると思うか？|危険だったらどうする？|なんということだ！]"
"cl-ghostiesVisit-5","[やあどうも！|この生き物たちは何だ？|意外と人懐っこそうじゃないか？]"
"cl-ghostiesVisit","[霊が訪ねて来たんだ！|これは霊だ！|ようやく霊と会えた！]"
"cl-harbor-1","行進のときは、一番しっくり来る態度を取るんだ。"
"cl-harbor-2","人生で最幸の瞬間は、旅に出発するときさ。"
"cl-harbor-3","希望だとか恐怖やらは気にしていない。求めるは真実のみ。"
"cl-harbor-4","あらゆる場所で差し出されるものを受け入れる気概があって初めて旅というものができる。"
"cl-harbor-5","賢い者は期待をせず、全ての失望を避けることができる。"
"cl-harbor-6","準備は冒険の3分の2を占めるものだ。"
"cl-harbor-7","我々はどのような功績を残してどのように評価されるか、未来に決めてもらおうではないか。"
"cl-harbor-recruit","[新規募集中！|仲間になりたい奴は誰だ？|一緒に冒険しよう！|肝は据わっているかい？|正面から向き合う勇気のある者には冒険が待っている。|地平線の彼方にお前の運命が待っている。|我々は一緒に偉大なる功績を成し遂げることができるのだ。|可能性をイメージするんだ。|度胸はあるかい？]"
"cl-harbor","人類とは、新しい発見から悪よりも善を引き出すものだ。"
"cl-heal","[ありがとう。|ずっと楽になった。|ああ、いい感じだ。|血が止まった。|右肩上がりだ！|また自慢できる傷ができた。|私の探求を止める傷などない。|だいぶ良くなった、ありがとう。|フラフラが収まった。|なんと恥ずかしい。|酒の肴になる傷跡さ。|冒険は続くぞ！|死ぬかと思った。]"
"cl-helpNative-10","[我々とは関係ない。進もう。|こいつをどうしろと？]"
"cl-helpNative-11","[報酬を用意してからだ！|終わるまで待って、その死体から宝を探そうじゃないか。]"
"cl-helpNative-12","[我々はすでにかなりの問題を抱えている。|様子を見るべきだ。|巻き込まれないほうがいいと思うが。]"
"cl-helpNative-13","[助けなければ！|神から助けよとのお達しだ！]"
"cl-helpNative-14","[これについては何とも言えない。|本当にこの人物のためにパーティを危険に晒すべきか？]"
"cl-helpNative-1","[ポッケに宝が入っていないかチェックしよう。|奪い取ろう。]"
"cl-helpNative-2","[明日は我が身だ。|生きるか死ぬか、今さら関係あるか？]"
"cl-helpNative-3","霊が我々をここに導いてくれた。"
"cl-helpNative-4","[助けなければ！|何とかしなければ！]"
"cl-helpNative-5","[本当にこいつに物資を使うべきだと思うか？|死んだほうがいいだろうし。]"
"cl-helpNative-6","[自然に任せよう。|なぜ我々が面倒を見なければいけないんだ？|この動物は死ぬのが相応しい。|世話する動物が1匹減る。]"
"cl-helpNative-7","武器を構えろ！"
"cl-helpNative-8","[これは危険そうだ。|手を出さないほうがいい。|我々全員が死ぬことになるぞ！]"
"cl-helpNative-9","[霊がこの人物を助けよと言っている。]"
"cl-helpNative","[この迷える魂を助けなければ。|神がこの人物を助けるように導いてくれたんだ。]"
