"anm-tiger","Ледь-ледь приручений тигр. Дика тварина, яка без ланцюга на шиї або втече, або одразу нападе на нас."
"anm-tortoise-title","Велика черепаха"
"anm-tortoise","Дуже велика черепаха. Може переносити багато вантажу."
"anm-waterBuffalo-title","Індійський буйвіл"
"anm-waterBuffalo","Індійський буйвіл. Може переносити багато вантажу."
"attack-loki-name-1","Стійкий промінь Локі"
"attack-loki-name-2","Захисний промінь Локі"
"attack-loki-name","Змінний промінь Локі"
"attack-name-10","Проколювання"
"attack-name-11","Стрімкий ривок"
"attack-name-12","Боковий"
"attack-name-13","Захист"
"attack-name-14","Потужний захист"
"attack-name-15","Максимальний захист"
"attack-name-16","Стійка позиція"
"attack-name-17","Тактична перевага"
"attack-name-18","Ухилитися"
"attack-name-19","Захисний маневр"
"attack-name-1","Подвійна атака"
"attack-name-20","Неперевершена тактика"
"attack-name-21","Спостереження"
"attack-name-22","Пильнувати"
"attack-name-23","Хитрість"
"attack-name-24","Швидкий постріл"
"attack-name-26","Постріл з дробовика"
"attack-name-27","Потужний постріл з дробовика"
"attack-name-28","Постріл упритул"
"attack-name-29","Несхибний постріл"
"attack-name-2","Потрійна атака"
"attack-name-30","Зупиняльний постріл"
"attack-name-31","Злива куль"
"attack-name-32","Постріл у голову"
"attack-name-33","Прицільний постріл"
"attack-name-34","Вивірений постріл"
"attack-name-35","Майстерний постріл"
"attack-name-36","Удар батогом"
"attack-name-37","Обвивання батогом"
"attack-name-38","Розтинання батогом"
"attack-name-39","Обряд зцілення"
"attack-name-3","Контрудар"
"attack-name-40","Обряд єднання"
"attack-name-41","Прокляття отрути"
"attack-name-42","Змінний промінь"
"attack-name-43","Стійкий промінь"
"attack-name-44","Захисний промінь"
"attack-name-45","Швидкий розряд"
"attack-name-46","Удар списом"
"attack-name-47","Метання списа"
"attack-name-48","Захист списом"
"attack-name-49","Нищівний спис"
"attack-name-4","Розтинальний контрудар"
"attack-name-50","Вибух динаміту"
"attack-name-51","Керований вибух"
"attack-name-52","Спланований вибух"
"attack-name-53","Пазурі"
"attack-name-54","Сильні пазурі"
"attack-name-55","Страшні пазурі"
"attack-name-56","Ікла"
"attack-name-57","Роздертя"
"attack-name-58","Чавка"
"attack-name-59","Великий дзьоб"
"attack-name-5","Контрудар щитом"
"attack-name-60","Маленький дзьоб"
"attack-name-61","Хвіст"
"attack-name-62","Копито"
"attack-name-63","Таран"
"attack-name-64","Роги"
"attack-name-65","Панцир"
"attack-name-66","Павучі ікла"
"attack-name-67","Прокол лапкою"
"attack-name-68","Удар мацаком"
"attack-name-69","Прокол мацаком"
"attack-name-6","Смертельний контрудар"
"attack-name-70","Отруйне жало"
"attack-name-71","Отрута"
"attack-name-72","Кровосісь"
"attack-name-7","Буц"
"attack-name-8","Скерована атака"
"attack-name-9","Копняк"
"attack-name","Атака"
"attack-name-taunt","Кпини"
"auction","[Я знаю німецького колекціонера, якому це сподобається.|Я легко зможу продати це.|Ця річ потягне на гарну ціну.|Прекрасне доповнення для будь-якої приватної колекції.|Так тримати — і швидко розбагатієш.|Пречудово!|Приємно платити за якісний товар.|Гарний товар за гарну ціну.|О так, так.|Музей обійдеться без цього.|Це краще продати за гроші.|Можливо, це й була твоя мета.|Гроші керують світом.|Воно того варте.|Ось чому мені подобається моя робота.|Продано!|Варте кожної копійки.|Ти робиш мою роботу приємною.|Моє шанування.|Маєш око на цінні речі.|Багато знайдено останнім часом?|Ми розуміємо одне одного.|Чудовий бізнес.|Ура!|Героям слава!|Боже, Україну бережи.|Прямий знак, що експедиція вдалася.|Яка милота.|Цікаво, як тобі вдалося це запопасти?|Ти вмієш знаходити цікаве.|Принось ще.|Що може бути кращим такої угоди?|Дякувати Богу.|Це допоможе сплатити деякі борги.|Ти добуваєш, ми платимо.|Там ще таке лишилося?|Гідна винагорода за ризик.|Усе має свою ціну.|Чудово!|Мої клієнти куплять усе.|Добре, що тобі вдалося вернутися й привезти це.|Твій ризик був недаремний.]"
"barter-cancel","Скасувати"
"barter-close","Закрити"
"barter-deal","Прийняти"
"barter-drop","Кинути"
"barter-escape","Утекти!"
"barter-loot","Узяти речі"
"barter-nodeal","Не годиться"
"barter-party","Ваші речі"
"barter-standing","Репутація +$val"
"barter-takeall","Узяти все"
"barter-their","Їхні речі"
"base-continue","Далі"
"base-day","День"
"base-difficulty","Режим складності"
"base-expedition","Експедиція"
"base-explore","Розвідати"
"base-fame","Слава"
"base-funds","Кошти"
"base-level","Рівень"
"base-levelup","Ця здатність відкриється на вищому рівні."
"base-nodice","Немає пари"
"base-posPunch","Клацніть на ділянку"
"base-resting","Відпочинок"
"base-return","Повернутися"
"base-sanity-travel","Ціна подорожі"
"base-sanity","Глузд"
"base-saveexit","Зберегти й вийти"
"base-standing","Репутація"
"base-trekcount","Учасники"
"base-waiting","Чекання"
"base-exploring","Дослідження"
"base-xp","Очки дослідження"
"base-yourdice","Ваші кубики"
"base-more","Більше"
"base-ok","Добре"
"base-next","Далі"
"base-use","Використати"
"base-inv-tab","Наступна стор."
"base-trash","Скасувати"
"base-wait","Чекати"
"base-toggle","Перемкнути"
"base-start","Почати"
"bio-drylands-jungle-name","Сухоземні джунглі"
"bio-drylands-mountains-name","Гірські пустки"
"bio-drylands-pits-name","Яристі пустки"
"bio-drylands-stoneForest-name","Лісокам'яні пустки"
"bio-elephantGraveyard-name","Болотисті луки"
"bio-grasslands-generic-name","Луки"
"bio-grasslands-jungle-name","Трав'яні джунглі"
"bio-grasslands-lakes-name","Озерні луки"
"bio-grasslands-mountains-name","Гірські луки"
"bio-grasslands-pits-name","Яристі луки"
"bio-grasslands-swamps-name","Болотисті луки"
"bio-grasslands-waterMountains-name","Високогірні дощові луки"
"bio-outside-jungle-name","Джунглі"
"bio-outside-mountains-name","Гори"
"bio-outside-pits-grass-name","Ущелини"
"bio-outside-sea-arctic-name","Арктичні води"
"bio-outside-sea-name","Море"
"bio-outside-void-name","Порожнеча"
"bio-warped-corrupted-name","Занапащені землі"
"bio-warped-prehistoric-name","Доісторичні землі"
"bio-waterTemple-name","Луки"
"bio-whiteTiger-name","Трав'яні джунглі"
"buf-bleeding-normal-title","Кровотеча"
"buf-bleeding-normal","Щораунду втрачає 2 здоров'я."
"buf-bleeding-strong-title","Сильна кровотеча"
"buf-bleeding-strong","Щораунду втрачає 3 здоров'я."
"buf-burning-title","Горить"
"buf-poison-title","Отруєно"
"buf-poison","Щораунду втрачає 1 здоров'я."
"buf-stun-2-title","2х приголомшення"
"buf-stun-title","Приголомшення"
"buf-stun","Неможливо атакувати."
"buf-taunt-title","Кпини"
"buf-taunt","Змушує ворогів цілитись."
"ch-buffs","Стан"
"ch-capacity","Може нести"
"ch-dice","Кубики"
"ch-dismiss","Вилучити з групи"
"ch-dismount","Злізти"
"ch-mount","Осідлати"
"ch-promote","Підвищити"
"ch-toughness","Дужість"
"cl-alcohol","[Ахххх!|Старе добре віскі.|Чудова марка.|Юхууу!|Будьмо!|За нас!|Давай ще!|Півцарства за вечірку.|Влаштуємо справжню вечірку.|Те, що треба для гарної втіхи.|Ще більше свята!|Я впораюся з цим.|Час веселитись!|Хух, міцне.|Чудовий бенкет!|Відчую це завтра!|Можливо, є сенс для наступної експедиції найняти броваря?|До дна.|Вип'ємо.|*Гик*]"
"cl-angry-1","[Не роби цього!|Ти, мабуть, жартуєш?|Будь ласка, схаменись!|Будь ласка, ні!|Благаю!]"
"cl-angry-2","[Це божевілля!|Нізащо!|Не роби цього!|Тобі дах знесло?|Я не миритимуся з цим!]"
"cl-angry-3","[Мене це не дивує!|Яке безглуздя!|Звідки ця жорстокість?|Ця експедиція вбила мою душу.|Колись ти пошкодуєш про це!|Ти відповіси за це!|Нам кінець!|Ти горітимеш в пеклі за це!]"
"cl-angry-compensation-1","Це твій останній шанс!"
"cl-angry-compensation","Я вимагаю відшкодування!"
"cl-angry-superstitious","[Приїхали! Ми тепер прокляті, дякуючи тобі!|Нам кінець через тебе!|Ми поплатимось за наші гріхи!|Нас проклянуть!|Не роби цього! Ми будемо прокляті!|Ти заженеш нас у могилу!]"
"cl-angry","[Це неприпустимо!|Я не миритимуся з цим!|Це не добре!|Який сором.|Це тобі не футбол.|Нісенітниця.|Це незаконно!|Ні!]"
"cl-angryReturn","[Я пробачаю тобі.|Я більше не злюсь.|Мені потрібен був час наодинці.|Якщо добре поміркувати, ти не така вже й погана людина.]"
"cl-apply-acrophobia","[Люди можуть літати лише в снах.|Нам краще залишити небо птахам.]"
"cl-apply-bipolar","[Я відчуваю щастя і тугу водночас.|Мене це спантеличує.|Навіть не знаю, як реагувати.|Я відчуваю так багато сили.|Так багато сили.|Це занадто для мене.]"
"cl-apply-claustrophobic","[Мені важко дихати тут!|Я погано почуваюсь.|Мені потрібне свіже повітря!]"
"cl-apply-lepidopterophobia","[Ненавиджу метеликів.|Тобі траплялися метелики?|Метелики — паскудні створіння.|Тобі відомо, що метелики харчуються трупами тварин?]"
"cl-apply-paranoid","[Ви це бачили!?|Тут ще хтось є...|Тсс, тихо. Ви це чули?|Я не довіряю ЖОДНОМУ з вас!|Не підходь до мене!|Я знаю, що ви замислили!]"
"cl-apply-pyromaniac","[Вам не здається, що тут трошки холодно?|Може, спалимо те все?|У нас ще є смолоскипи?|Можемо розпалити невеличке багаття.]"
"cl-apply-superstitious","[Могутні боги живуть у цих краях.|Ми пробудили щось дуже старовинне.|Хтось чи... щось покарає нас за наші діяння.|Ми розлютили духів!]"
"cl-beastMaster-recruit-1","[Гадаєш, тварина справді зарадить у цьому?|Воно кинеться на нас, щойно помітить!|Ти глибоко помиляєшся, якщо думаєш, що я довірю своє життя цій тварині!|Воно нас зжере.]"
"cl-beastMaster-recruit-2","Лише в тебе могла виникнути думка, що [взяти тварину з собою у подорож — хороша ідея.|можна запропонувати дикій тварині приєднатися до нас.|прийняти тварину до нашого гурту — цілком нормальна ідея.|можна довіритися більше тварині, ніж людині!]"
"cl-beastMaster-recruit-3","Він [надто багато хоче за цих тварин.|пропонує абсурдну ціну за свої товари.|вимагає за тварин більше, ніж вони того варті.|має нас за дурнів з такими захмарними цінами!|скажений, як і його ціни!]"
"cl-beastMaster-recruit-4","[Нам і без того вистачить проблем з дикими тваринами!|Ніби нам не вистачить сутичок з дикими тваринами.|А хіба ці тварини не небезпечні?|Ніби цьому скаженому світу не вистачає дикості!|Уже уявляю собі картину, де куплена за наше золото тварина роздирає нас на шмаття!]"
"cl-beastMaster-recruit-5","Дякуй Богові за мене. Я не жартую."
"cl-beastMaster-recruit","[Одна з цих тварин стане нам у пригоді в бою.|Тварина може добряче допомогти в бою.|Тварина зі своїми інстинктами може принести неабияку користь у тривалій мандрівці.|З радістю битимусь пліч-о-пліч з однією з цих доблесних тварин.]"
"cl-camp-fail","[Ми не можемо тут розкласти табір.|Нам треба знайти інше місце|Неможливо!|Це місце не підходить для облаштування табору.|Розкласти тут табір — дурна ідея|Це неможливо тут зробити.]"
"cl-camp-success","[Тут хороша місцина для табору.|Ось і нова домівка!|Чудове місце для табору.|Найважливіше — знайти вдале місце для облаштування табору.|Ідеальне місце.|Це вдале місце для табору.|Ця місцина ідеально підходить для облаштування табору.|Кращого місця годі шукати.]"
"cl-cave-approach-1","[Мені не подобається це місце.|Дзуськи я туди піду!|Ненавиджу печери.|Що далі ми йдемо, то більша ймовірність, що я запанікую.|Щось мені не хочеться заходити в той щурятник.]"
"cl-cave-approach-2","[Ця печера — більше, ніж проста підземна порожнина.|Хай там що, духи допоможуть нам.|Я відчуваю тут чиюсь присутність.|Ця печера кишить темними духами.]"
"cl-cave-approach-3","[Не люблю я печери.|Ох, знову печера.|Навіщо ми постійно пхаємось у ті печери?|Ненавиджу печери.|Закладаюсь, ми забули смолоскипи.|І тепер ти хочеш, щоб ми зайшли туди?|Смолоскипи — вкрай ненадійна річ.|Ні, сьогодні я не повзатиму в печерах.|А чи потрібно нам взагалі туди лізти?]"
"cl-cave-approach-4","[Гайда розвідувати печеру!|Чекаю не дочекаюся, щоби розвідати ту печеру!|Печерні пригоди!|Люблю печери!|Це буде чудова пригода!|Готуймося розвідати ту печеру!|Ну ж бо, ходімо всередину!]"
"cl-cave-approach-5","[Гаразд, ходімо всередину. Там, мабуть, є скарби|Нутром чую — там є золото.|У восьми з десяти печер є золото.]"
"cl-cave-approach","[Ну що ж, пора довідатись, що там усередині.|У нас достатньо смолоскипів?|Можемо зазирнути в печеру, поки ми тут.|Гайда розвідувати печеру.|Ця пригода може погано обернутися. Або навпаки.]"
"cl-cave-sendIn-1","[Я скоро повернусь.|Погляньмо, що там.|Слухаюсь.|Без проблем.]"
"cl-cave-sendIn","[Ти не можеш так зі мною!|Прошу, не роби цього!|Це божевілля!|Та ну!|Ти вб’єш мене!|Я ніколи не повернуся!]"
"cl-celebration-audience-10","[Одружимось?|Яка милота!|Я кохаю тебе!|Чоловіки і жінки працюють разом!]"
"cl-celebration-audience-11","[Який здоровезний бізон!|То ось як виглядає бізон!|Гляньте на того бізона!|Яка кличка у цього бізона?]"
"cl-celebration-audience-1","[Погляньте, який|Який|Такий] [милий|вірний|надійний|сміливий] віслюк!"
"cl-celebration-audience-2","[Який вірний собака!|От би мені такого собаку!|Цей пес заслуговує на медаль!]"
"cl-celebration-audience-3","[Я спиртне за кілометр чую!|Може, наллєш мені трошечки того віскі?|Це пляшка віскі?]"
"cl-celebration-audience-4","[Яка ще панянка!|Жінка? Серйозно?|Пригоди — чоловіча справа!|Мої очі справді не зраджують? Це жінка?|Твоє місце на кухні!|Часи змінюються.|Приємний сюрприз, як на представницю прекрасної статі.|Вона неперевершена.|Хай знає своє місце!|Часи й справді змінюються на краще.|Непогано, як на жінку.|Вона — приклад для наслідування!]"
"cl-celebration-audience-5","[Дикун!|Як непристойно!|І для чого це?|Хам!|Воно вміє говорити?]"
"cl-celebration-audience-6","[Воно що, живе?|Мені це не подобається!|Жахіття!|Що воно таке?!|А воно вміє розмовляти?|Мені страшно!|Цій істоті місце в зоопарку!|Яке жахливе створіння!]"
"cl-celebration-audience-7","[Що, тільки ти?!|Де інші?|Можливо, вони впоралися самі?|Цікаво, куди ж поділись інші учасники експедиції...|Схоже, в тебе була самотня подорож.|Решта учасників пропали?|Лише одна людина?]"
"cl-celebration-audience-8","[Тваринолюб!|Мабуть, любить тварин.|Напевно, цінує більше тварин, ніж людей.|Мабуть, вміє розмовляти з тваринами теж.]"
"cl-celebration-audience-9","[Звідкіля так багато солдатні?|Хорошого солдата потрібно цінувати.|Вони повертаються з війни?]"
"cl-celebration-audience","[Браво|Так|От би мені опинитися на твоєму місці|Ти надихаєш мене|Фантастично|Чудово|Героїчно|Прекрасно|Дайте подивитися|Боже, бережи королеву|Слава Україні|За королеву та Батьківщину|Неймовірно|Прекрасно|Славетний день|Як сміливо|Яке щастя|Дивовижно]!"
"cl-celebration-party-1","[Час святкувати! Гайда вип’ємо!|До дна!|Будьмо!|Нумо по чарці!]"
"cl-celebration-party-2","[Я лиш інструмент в руках Творця!|Нехай благословить тебе Господь!|Я тільки хочу допомогти!]"
"cl-celebration-party-3","[Аякже.|Мені начхати.|Сподіваюсь, тепер тобі буде щастя.|Ти тепер герой?]"
"cl-celebration-party-4","[Чому всі ці люди витріщаються на мене?|В мене погане передчуття стосовно цього.|Це все для мене?|До цього доведеться звикнути.|Надто багато людей.]"
"cl-celebration-party-5","[Нарешті цивілізація.|Розслабтеся, я тепер з вами.|Усе стало зовсім інакшим.|Як добре повернутись.]"
"cl-celebration-party","[Дякую!|Мене це вражає!|Як мило з твоєї сторони!|О, це просто чудово!|Як дивовижно!|Це чудово!]"
"cl-cocaLeaves-crowley","Щастя всередині нас, але щоби витягнути його на поверхню, потрібно застосувати листя коки."
"cl-cocaLeaves","[Стимулює, о так!|Усе таке барвисте.|Це точно допоможе, дякую.|Воно смачне, та ще й дає мені запал.|У мене наче з’явилося друге дихання!|Ідемо далі!|Це листя творить чудеса.|Я більше не відчуваю втоми.|Відчуваю бадьорість!]"
"cl-confirm-explorer-female","[Так, пані|Слухаюсь, пані]."
"cl-confirm-explorer-male","[Так, пане.|Гаразд, пане.]"
"cl-cook-meat-fail","[Oй!|Ні, це не годиться|Йой, воно геть не смачне.|Жах, просто жах.|Це не таке м'яке, як здається на перший погляд.]"
"cl-cook-meat","[І ось voila!|Bon appetit. Смачного|S'il vous plait. Будь ласка.|Avec plaisir. Прошу.|Насолоджуйтесь.]"
"cl-cultist-injureSelf","[Я в порядку, не хвилюйтеся.|Усе буде добре.|Це все скоро закінчиться.|Я просто позначаю себе, не турбуйтеся.|Можна починати трансформацію.|Моє тіло — лише посудина для чогось більшого.]"
"cl-deadlyPlace-1","[То ви думаєте, що прийти сюди було вдалою ідеєю?|Авжеж, чому б не побути тут трішки довше та не померти жахливою смертю?|Тільки ви можете думати, що лишатися тут — чудова ідея.|Це все одно, що піти плавати з крокодилами.|Таке враження, що вам аж не терпиться всіх нас повбивати.|Ви певно жартуєте. Нам негайно треба забиратися звідси.]"
"cl-deadlyPlace-2","[Це місце неспокійне.|У повітрі витає смерть.|Я відчуваю тут смерть.|Тут ховається смерть.]"
"cl-deadlyPlace-3","Знайдемо скарб і нарешті підемо звідси геть."
"cl-deadlyPlace-4","[Тут може бути небезпечно, та з нами все буде гаразд.|Тримайтеся ближче до мене, я захищу нас.|Якщо не будемо шуміти, усе мине без проблем.]"
"cl-deadlyPlace-5","[Хай береже Господь наші душі.|Нехай поможе нам Бог вибратися з цього покинутого місця.]"
"cl-deadlyPlace-6","[Чудово, то ми прийшли сюди на смерть?|Зрештою, скоро це все закінчиться.|Те, що ми сюди приперлися, ще раз свідчить про твою надзвичайну дурість.|Так, і ти гадаєш, що прийти сюди було чудовою ідеєю?|Ти що, намагаєшся нас усіх вбити?|Це найгірше місце на всій землі.]"
"cl-deadlyPlace","[Чудово, тут я й помру.|Я не хочу тут умирати!|Швидше, треба тікати зараз же!|Боже, я не хочу тут помирати!]"
"cl-disgust","[*Фу*|Тільки гляньте на це!|Яка гидота!|Тепер мене нічим не здивуєш!|Та скільки бід ще на нашу голову?|Я не хочу дивитися.|Заберіть це подалі від мене!]"
"cl-dreamVisions","[Сьогодні мені снилося одне місце.|У мене був сон.|Мені дещо наснилося.|Мені марилося далеке місце.|Духи говорили зі мною у сні.]"
"cl-dreamVisionsTubman","Кожна велика мрія починається з самого мрійника."
"cl-eatOnlyFriend-1","Я плачу, тільки сльози не ллються."
"cl-eatOnlyFriend","Любов до всього живого — найблагородніше, що тільки може бути в людині."
"cl-endWorld-10","У нашому світі панують сили, вплив яких відчуваємо лише ми."
"cl-endWorld-11","Краще знання, аніж невігластво."
"cl-endWorld-12","Таке життя досить дивне, та я не сумую за цивілізацією."
"cl-endWorld-13","Я чужинець на чужій землі."
"cl-endWorld-14","Те, що я розумію зараз, лише маленька частинка всього того, що я ще хочу зрозуміти."
"cl-endWorld-15","Я зовсім не шкодую про страждання мого тіла."
"cl-endWorld-1","Нові краєвиди тішать мене, мов малу дитину."
"cl-endWorld-2","Успіх — така меланхолійна річ."
"cl-endWorld-3","Якби небезпек не було, звідки би тоді бралися веселощі?"
"cl-endWorld-4","Я неустанно прагну знань."
"cl-endWorld-5","Мораль людини поступається впливу розкоші."
"cl-endWorld-6","Без сумніву, ви перемогли ще до початку."
"cl-endWorld-7","Звичайна мораль для звичайних людей."
"cl-endWorld-8","Раси, імперії, національності — ніщо не вічне, окрім людства."
"cl-endWorld-9","Пригода — справа вартісна сама собою."
"cl-endWorld","Сліпо когось наслідувати — це не про мене."
"cl-evt-alreadyVisited","[Чому ми далі сюди приходимо?|Тут більше нічого немає.|Ненавиджу це місце.|Люблю це місце.|Ми були тут раніше, хіба ні?|Ми лише марнуємо час.|Чому ми знову тут?]"
"cl-expedition-start-1","[Ну і де ми зараз?!|І чому ми сюди прийшли?|Ми тут усі загинемо.|Це скінчиться кровопролиттям!|То це місце нашої смерті?|Це закінчиться слізьми.|Нічого доброго нас тут не чекає.|Тепер буде ще гірше.]"
"cl-expedition-start-2","[Це точно саме те місце?|Будь ласка, поясни мені ще раз, чому ми тут...|Будьмо пильними та швиденько знайдемо те, для чого ми прийшли.|Треба хапнути скарб і гайнути звідси якомога швидше.|Хто не ризикує, той не виграє.|Прихід сюди був великим ризиком, який я з радістю приймаю.]"
"cl-expedition-start-3","[Гаразд, передусім треба знайти золото.|Пропоную починати гребти здобич з усіх святилищ поспіль.|Кажуть, що місцеві носять з собою багато золотих дрібничок.|Ціна цієї пригоди обурливо висока. Треба знайти більше скарбів!| Ну, і де вони тут тримають своїх золотих ідолів?]"
"cl-expedition-start-4","[Нема сумніву, що за нами стежать.|Можливо ти не бачиш, та за нами зараз стежать.|Може, ти підеш шукати скарби, а я залишусь тут?|Не треба було мені сюди йти.|Це було помилкою. Коли я зможу відпливти на кораблі назад?| У мене погані передчуття щодо цього всього...|Може, я ліпше залишуся на борту корабля?|Як ти можеш гарантувати нашу безпеку?]"
"cl-expedition-start-5","[Я не їм багато, але коли вже їм, то по-королівському.|Дякувати Богу!|Усі разом! Дякуємо, Боже!|Може, не буде срачки.]"
"cl-expedition-start","[А тепер з'ясуємо, що ж це місце для нас приготувало!|Не можу дочекатися, коли відкрию таємниці цього місця.|Які б небезпеки нас не чекали, я захищу нас.|Коли зійдемо з корабля, не відходьте від мене далеко.]"
"cl-fever","[З мене піт рікою ллється!|Таке враження, ніби я палаю.|Я вже більше не можу.|Здається, в мене жар.]"
"cl-friendReturn","[Я знову тут.|Дуже приємно повернутися.|Я не знаю, що сталося.|Що сталося?|Мені щось ввижалося.|Це було жахливо.|Я більше ніколи вас не покину.|Ви не повірите, що мені довелося пережити.]"
"cl-generic-1","[Господь вкаже нам шлях.|Нам треба більше молитися.]"
"cl-generic-2","[Ніщо не стане нам на заваді.|Ми робимо велику справу.|Та мені б тільки це й робити.|Подорожі — моє покликання.|Ніщо нас не злякає.]"
"cl-generic-3","[Як би мені хотілося бути деінде.|Це жахливо.|Чому, ну чому я тут з тобою?|Ця експедиція — жахлива помилка.|Мені це не подобається.|Сподіваюся, це все скоро закінчиться.|Ліпше було братися за щось інше.]"
"cl-generic-4","[Ми маємо зосередитись на грабуванні храмів.|Нам треба багато скарбів.|Я не хочу повертатися додому з порожніми руками.|Я тут для того, щоб розбагатіти.]"
"cl-generic-5","[Сподіваюся, ти знаєш, що робиш.|Гадаю, ліпше зробити це інакше.|Не думаю, що ти знаєш, що робиш.|У тебе є план, так?|Це за планом?]"
"cl-generic-6","[Ми тут всі помремо.|Я більше ніколи не побачу свій дім.|Я не хочу померти на цій всіма забутій землі.|Це кепсько, це все дуже кепсько.|Ліпше нічого тут не чіпати.|Може, вже повернемося додому?|Невже ми не ще побачили достатньо всього?|Я наполегливо пропоную зараз же піти звідси й повернутися додому.|Що довше ми тут, то більші шанси, що тут ми й помремо.]"
"cl-generic-cannibal","[То не я.|На що витріщаєшся?|Я вже не хочу їсти.|Життя прекрасне!|Я чудово почуваюся!]"
"cl-generic","[Я розмовляю з духами.|Духи спостерігають за нами.|Я тут щось відчуваю.]"
"cl-ghostiesVisit-1","[О ні, це недобре.|Гадаю, це недобре.]"
"cl-ghostiesVisit-2","[Варто брати, що б вони не пропонували. Може, то скарби?]"
"cl-ghostiesVisit-3","[А ото вже цікаві малюки.|Погляньте, хто завітав.]"
"cl-ghostiesVisit-4","[Гадаєте, вони ворожі?|А якщо вони небезпечні?|О боже!]"
"cl-ghostiesVisit-5","[О, мої вітання!|Що це за істоти?|Вони наче товариські, хіба ні?]"
"cl-ghostiesVisit","[Духи серед нас!|Духи!|Ми нарешті зустрічаємо духів!]"
"cl-harbor-1","У поході гарний настрій сам вас знайде."
"cl-harbor-2","Найщасливіша мить у житті, коли вирушаєш у подорож."
"cl-harbor-3","Нас не хвилюють сподівання чи страхи, лиш правда."
"cl-harbor-4","Можна мандрувати лиш тоді, коли приймаєш те, що дає нове місце."
"cl-harbor-5","Мудрі не очікують нічого, тому не розчаровуються."
"cl-harbor-6","Підготування — це дві третини мандрівки."
"cl-harbor-7","Хай майбутнє нас оцінює за нашими досягненнями."
"cl-harbor-recruit","[Новобранці!|Отже, хто хоче приєднатися?|Приєднуйтесь до нашої пригоди!|Ви з міцного тіста?|Пригоди чекають на тих, хто має сміливість вирушити без остраху.|За обрієм лежить ваша доля.|Разом ми досягнемо висот.|Уявіть можливості.|Вистачить пороху в порохівниці?]"
"cl-harbor","Із нових відкриттів людство зможе отримати більше доброго, ніж злого."
"cl-heal","[Дякую.|Мені вже набагато краще.|О, вже ліпше.|Кровотеча спинилась.|Уперед до мети!|Ще одна рана відійде до колекції.|Жодна рана не зупинить моє діло.|Почуваюсь трішки краще, дякую.|Я вже при тямі.|Як ніяково.|Шрами, які можна буде обговорити за випивкою.|Пригода може продовжуватись!|Мені здавалося, що помру.]"
"cl-helpNative-10","[Не наша проблема. Ходімо.|Яке мені діло до цієї особи?]"
"cl-helpNative-11","[Не без нагороди!|Зачекаємо, доки це завершиться, й обшукаємо труп.]"
